data,id_equipamento,modelo,DF,UF,MTBF,MTTR,num_falhas,producao_total,produtividade,HC,HM,HMC,HMP,HT,HEF
2024-05-01,INFRA-355,Patrol 24M,89.28,83.55,140.86,5.54,4.01,0,0,741.15,77.55,11.11,54.66,557.99,7.49
2019-08-01,INFRA-233,Caterpillar D11R,56.91,81.88,113.84,105.75,2.98,0,0,736.88,319.95,319.49,0.07,341.53,11.42
2019-09-01,INFRA-233,Caterpillar D11R,51.08,83.7,77.04,8.03,3.97,0,0,719.62,352.09,32.49,322.7,309.33,0
2019-10-01,INFRA-233,Caterpillar D11R,72.55,84.96,30.85,8.39,14.95,0,0,746.82,203.66,125.8,79.45,462.99,0
2019-11-01,INFRA-233,Caterpillar D11R,79.68,89.11,101.79,5.8,5.03,0,0,725.56,151.56,28.63,120.51,516.01,0
2019-12-01,INFRA-233,Caterpillar D11R,88.11,91.59,74.96,9.06,8.06,0,0,744.56,89.19,71.68,16.54,601.46,0
2020-01-01,INFRA-233,Caterpillar D11R,0.08,76.97,0.48,165.08,1,0,0,739.6,738.41,164.53,581.57,0.48,0
2020-02-01,INFRA-233,Caterpillar D11R,27.22,84.12,31.07,7.84,5.02,0,0,668.64,491.35,39.42,447.99,155.85,0
2020-03-01,INFRA-233,Caterpillar D11R,78.06,90.49,35.61,10.19,14.94,0,0,741.31,158.64,155.73,5.23,534.23,0
2020-04-01,INFRA-233,Caterpillar D11R,87.85,88.59,91.75,13.25,6.01,0,0,715.45,90.86,79.59,11.13,555.51,0
2020-05-01,INFRA-233,Caterpillar D11R,89.74,85.82,63.21,7.83,8.98,0,0,751.1,78.62,70.51,7.37,579.2,2.82
2020-06-01,INFRA-233,Caterpillar D11R,70.62,71.78,40.25,20.5,8.99,0,0,722.85,205.45,184.38,21.65,366.44,0
2020-07-01,INFRA-233,Caterpillar D11R,8.68,79.87,7.39,97.83,6.98,0,0,745.65,678.01,677.35,0,51.03,0
2020-08-01,INFRA-233,Caterpillar D11R,85.3,88.16,27.04,4.83,20.9,0,0,744.23,104.32,100.41,2.31,565.47,0
2020-09-01,INFRA-233,Caterpillar D11R,51.42,90.18,47.86,7.78,6.96,0,0,716.25,349.68,54.84,290.8,333.84,0
2020-10-01,INFRA-233,Caterpillar D11R,83.7,89.8,41.98,8.71,9.02,0,0,500.59,78.27,77.92,0,378.58,0
2019-08-01,INFRA-234,Caterpillar D11R,75.98,78.15,49.04,8.47,9.03,0,0,750.53,175.9,64.13,98.16,441.04,1.53
2019-09-01,INFRA-234,Caterpillar D11R,96.59,92.19,91.45,2.79,6.97,0,0,724.07,23.51,19.84,3.94,634.94,2.05
2019-10-01,INFRA-234,Caterpillar D11R,70.72,92.69,47.66,3.7,10.04,0,0,744.52,223.57,36.85,184.41,480.81,0
2019-11-01,INFRA-234,Caterpillar D11R,82.35,77.97,42.31,4.75,10.97,0,0,721.76,129.81,51.56,77.7,461.72,1.84
2019-12-01,INFRA-234,Caterpillar D11R,84.64,86.4,79.19,14.76,6.99,0,0,745.75,111.9,104.93,7.51,545.47,1.89
2020-01-01,INFRA-234,Caterpillar D11R,70.77,90.35,42.81,19.55,11.06,0,0,746.62,221.66,216.46,2.7,471.5,0
2020-02-01,INFRA-234,Caterpillar D11R,78.58,93.11,38.23,11.03,13,0,0,666.83,146.25,143.76,0.93,492.85,0
2020-03-01,INFRA-234,Caterpillar D11R,77.16,83.87,30.08,10.54,16.16,0,0,749.5,170.81,171.09,0,477.17,6.34
2020-04-01,INFRA-234,Caterpillar D11R,29.17,69.13,11.01,8.35,12.87,0,0,714,510.63,109.09,404.71,145.05,0
2020-05-01,INFRA-234,Caterpillar D11R,71.41,81.17,20.71,10.2,21.17,0,0,749.62,217.91,213.28,3.27,434.89,5.72
2020-06-01,INFRA-234,Caterpillar D11R,85.28,82.38,50.82,10.36,9.98,0,0,723.22,103.31,102.73,0,508.84,3.07
2020-07-01,INFRA-234,Caterpillar D11R,68.82,89,41.65,12.72,11.03,0,0,750.78,233.94,140.58,94.52,455.69,3.1
2020-08-01,INFRA-234,Caterpillar D11R,69.79,90.54,47.51,21.81,10.04,0,0,742.36,220.74,218.25,2.82,470.61,6.97
2020-09-01,INFRA-234,Caterpillar D11R,75.87,84.78,58.48,5.69,8.03,0,0,720.1,169.87,45.42,125.3,474.42,12.59
2020-10-01,INFRA-234,Caterpillar D11R,80.06,93.35,184.34,1.87,2.99,0,0,751.31,151.06,5.61,145.16,545.44,0.91
2020-11-01,INFRA-234,Caterpillar D11R,70.17,92.13,39,7.06,12.06,0,0,724.99,209.42,84.7,125.91,470.28,6.62
2020-12-01,INFRA-234,Caterpillar D11R,84.61,78.79,54.73,4.24,9.08,0,0,750.32,118.22,38.24,80.83,486.89,7.74
2021-01-01,INFRA-234,Caterpillar D11R,77.11,81.61,67.27,4.15,7.04,0,0,745.66,165.91,13.31,136.08,473.07,7.95
2021-02-01,INFRA-234,Caterpillar D11R,61.52,86.28,59.97,8.74,5.97,0,0,676.91,259.73,52.03,208.87,353.11,13.96
2021-03-01,INFRA-234,Caterpillar D11R,89.9,83.21,69.5,5.08,7.98,0,0,740.24,74.38,40.86,32.88,561.72,0
2021-04-01,INFRA-234,Caterpillar D11R,25.9,80.2,21.38,57.41,7.06,0,0,723.32,533.62,400.24,130.5,151.23,0
2021-05-01,INFRA-234,Caterpillar D11R,95.43,87.09,151.87,2.27,3.98,0,0,738.46,38.88,9.14,30.01,606.48,27.86
2021-06-01,INFRA-234,Caterpillar D11R,12.93,88.74,82.31,620.78,0.99,0,0,717.65,629.86,626.25,1.39,83.53,0
2021-07-01,INFRA-234,Caterpillar D11R,87.18,85.6,68.19,12.11,8,0,0,738.23,101.5,97.86,4.37,545.86,2.01
2021-08-01,INFRA-234,Caterpillar D11R,63.63,81.31,95.72,30.73,4.01,0,0,749.43,270.63,122.79,148.07,388.11,13.03
2021-09-01,INFRA-234,Caterpillar D11R,87.99,87.29,61.67,9.06,9.04,0,0,716.48,82.9,82.36,0.7,553.8,12.76
2021-10-01,INFRA-234,Caterpillar D11R,54.83,88.58,72.76,40.06,4.96,0,0,740.36,333.62,200.1,133.49,364.56,3.33
2021-11-01,INFRA-234,Caterpillar D11R,0.14,0,0,41.83,1.01,0,0,713.51,714.87,42.13,673.98,0,0
2021-12-01,INFRA-234,Caterpillar D11R,0,100.04,23.9,0,0,0,0,748.73,747.25,0,741.71,0,0
2022-01-01,INFRA-234,Caterpillar D11R,0,100.95,24.09,0,0,0,0,747.31,747.73,0,741.61,0,0
2022-02-01,INFRA-234,Caterpillar D11R,0,100.57,24.2,0,0,0,0,672.18,678.52,0,672.93,0,0
2022-03-01,INFRA-234,Caterpillar D11R,0,99.19,23.86,0,0,0,0,749,749.59,0,742.74,0,0
2022-04-01,INFRA-234,Caterpillar D11R,0,100.93,24.08,0,0,0,0,722.08,718,0,726.04,0,0
2022-05-01,INFRA-234,Caterpillar D11R,0,99.29,23.93,0,0,0,0,741.26,741.96,0,738.92,0,0
2022-06-01,INFRA-234,Caterpillar D11R,0,100.77,24.04,0,0,0,0,723.87,725.03,0,723.97,0,0
2022-07-01,INFRA-234,Caterpillar D11R,0,99.7,24.05,0,0,0,0,740.55,737.08,0,737.46,0,0
2022-08-01,INFRA-234,Caterpillar D11R,0,99.82,23.77,0,0,0,0,740.54,741.71,0,742.98,0,0
2022-09-01,INFRA-234,Caterpillar D11R,0,99.91,24.23,0,0,0,0,722.44,724.63,0,714.32,0,0
2022-10-01,INFRA-234,Caterpillar D11R,0,99.68,23.78,0,0,0,0,745.08,738.26,0,747.45,0,0
2022-11-01,INFRA-234,Caterpillar D11R,0,100.17,23.84,0,0,0,0,717.28,716.96,0,725.82,0,0
2022-12-01,INFRA-234,Caterpillar D11R,0,99.17,23.76,0,0,0,0,748.93,741.04,0,749.18,0,0
2023-01-01,INFRA-234,Caterpillar D11R,0,100.13,23.95,0,0,0,0,746.21,747.98,0,736.61,0,0
2023-02-01,INFRA-234,Caterpillar D11R,0,100.99,23.84,0,0,0,0,700.4,692.09,0,698.03,0,0
2023-03-01,INFRA-234,Caterpillar D11R,31.41,84.57,39.15,2.43,5.02,0,0,746.89,508.37,12.22,501.46,196.64,2.28
2023-04-01,INFRA-234,Caterpillar D11R,83.8,77.51,27.76,6.2,16.97,0,0,718.08,121.71,106.23,16.22,464.99,5.28
2023-05-01,INFRA-234,Caterpillar D11R,89.53,82.97,92.03,3.71,6.02,0,0,750.76,83.42,22.49,61.78,551.35,15.62
2023-06-01,INFRA-234,Caterpillar D11R,79.21,80.48,45.79,6.94,10.08,0,0,724.56,148.34,68.86,79.17,462.16,5.67
2023-07-01,INFRA-234,Caterpillar D11R,57.45,86.48,73.69,12.42,5.04,0,0,746.74,317.34,61.37,253.33,368.33,0
2023-08-01,INFRA-234,Caterpillar D11R,35.38,83.19,36.86,2.76,6,0,0,737.45,475.69,13.96,461.96,221.49,2.91
2023-09-01,INFRA-234,Caterpillar D11R,79.42,81.65,46.71,6.83,10.1,0,0,722.86,144.96,68.66,76.47,468.62,25.12
2023-10-01,INFRA-234,Caterpillar D11R,47.41,65.74,23.32,3.73,10.04,0,0,743.22,392.76,29.63,351.84,234.2,16.27
2023-11-01,INFRA-234,Caterpillar D11R,85.76,71.63,74.25,6.41,5.96,0,0,730.66,102.77,38.72,63.45,448.76,0
2023-12-01,INFRA-234,Caterpillar D11R,94.76,86.8,76,4.56,8.03,0,0,747.65,42.76,36.36,6.31,603.5,12.26
2024-01-01,INFRA-234,Caterpillar D11R,89.71,66.69,110.73,6.71,3.99,0,0,751.23,73.39,27.12,45.42,440.81,2.2
2024-02-01,INFRA-234,Caterpillar D11R,73.06,75.51,53.36,8.03,7.03,0,0,672.12,176.66,56.37,119.27,372.5,1.37
2024-03-01,INFRA-234,Caterpillar D11R,78.4,83.63,35.53,10.24,13.94,0,0,749.22,159.98,137.69,16.98,489.71,9.66
2024-04-01,INFRA-234,Caterpillar D11R,74.44,82.38,54.67,8.84,7.93,0,0,722.76,187.39,70.28,117.72,433.59,36.98
2024-05-01,INFRA-234,Caterpillar D11R,58.4,78.11,68.11,24.6,5.01,0,0,737.96,310.8,122.35,185.09,340.52,22.47
2019-08-01,INFRA-235,Caterpillar D11R,78.13,88.25,42.65,3.88,12.01,0,0,737.98,158.11,46.78,112.16,517,0.97
2019-09-01,INFRA-235,Caterpillar D11R,86.64,83.97,36.71,3.84,13.87,0,0,719.86,102.19,53.17,48.32,520.58,5.94
2019-10-01,INFRA-235,Caterpillar D11R,39.04,90.14,32.29,40.75,8.05,0,0,738.12,451.26,323.06,125.68,258.37,0
2019-11-01,INFRA-235,Caterpillar D11R,50.03,83.42,29.55,36.22,10.09,0,0,713.23,359.58,358.87,0,298.91,0
2019-12-01,INFRA-235,Caterpillar D11R,38.44,88.32,31.86,56.52,7.98,0,0,737.17,456.19,454.61,3.81,254.76,6.11
2020-01-01,INFRA-235,Caterpillar D11R,66.97,87.07,21.46,6.85,19.87,0,0,740.33,246.22,136.32,108.87,431.85,0
2020-02-01,INFRA-235,Caterpillar D11R,56.71,87.1,20.71,6.36,15.96,0,0,667.79,286.47,100.37,189.58,331.06,0
2020-03-01,INFRA-235,Caterpillar D11R,62.4,86.51,19.26,13.27,20.8,0,0,748.53,274.97,143.38,0,408.55,0.02
2020-04-01,INFRA-235,Caterpillar D11R,58.19,91.38,34.92,20.19,11.04,0,0,715.87,297.41,222.69,78.89,386.96,9.93
2020-05-01,INFRA-235,Caterpillar D11R,90.16,75.17,63.11,5.06,8.07,0,0,750.1,75.18,41.19,33.65,499.29,1.02
2020-06-01,INFRA-235,Caterpillar D11R,93.67,82.51,46.42,3.99,11.96,0,0,717.12,48.64,47.09,1.48,546.51,0
2020-07-01,INFRA-235,Caterpillar D11R,91.69,70.76,60.43,7.55,8.08,0,0,743.64,60.39,60.76,0,484.86,0
2020-08-01,INFRA-235,Caterpillar D11R,100.26,65.64,485.24,3.67,1.01,0,0,740.29,5.15,3.64,1.46,486.6,0
2020-09-01,INFRA-235,Caterpillar D11R,71.58,77.93,40.24,4.56,9.92,0,0,716.7,203.94,45.69,159.38,408.83,0
2020-10-01,INFRA-235,Caterpillar D11R,92.41,88.1,87.36,1.45,7.02,0,0,739.12,50.65,10.02,41.16,612.65,7.25
2020-11-01,INFRA-235,Caterpillar D11R,74.15,76.52,43.42,18.85,7.07,0,0,528.94,134,133.66,0,303.15,0
2019-08-01,INFRA-236,Caterpillar D11R,81.71,85.96,47.71,11.55,10.97,0,0,738.19,131.99,126.97,5.06,523.23,0.01
2019-09-01,INFRA-236,Caterpillar D11R,80.56,87.01,56.69,5.46,9.06,0,0,717.26,134.32,49.04,85.63,504.26,0
2019-10-01,INFRA-236,Caterpillar D11R,45.8,85.88,36.06,3.42,7.93,0,0,745.38,405.69,27.39,378.58,287.02,0
2019-11-01,INFRA-236,Caterpillar D11R,47.69,79.65,22.71,24.02,11.9,0,0,712.92,371.76,289.98,84.57,271.4,0
2019-12-01,INFRA-236,Caterpillar D11R,71.93,84.58,32.21,9.18,14.07,0,0,739.21,208.68,98.62,79.57,457.48,0
2020-01-01,INFRA-236,Caterpillar D11R,69.21,90.2,116.95,55.69,4,0,0,746.33,227.11,220.24,4.14,465.13,0
2020-02-01,INFRA-236,Caterpillar D11R,61.15,83.58,34.57,15.32,9.99,0,0,666.16,264.58,153.48,107.87,342.41,0.05
2020-03-01,INFRA-236,Caterpillar D11R,84.3,88.58,92.6,19.33,5.98,0,0,745.96,116.82,111.33,1.54,550.05,0.28
2020-04-01,INFRA-236,Caterpillar D11R,69.45,75.29,42.05,24.34,9.02,0,0,716.45,219.38,217.48,0,375.84,1.3
2020-05-01,INFRA-236,Caterpillar D11R,68.27,87.16,31.82,14.79,13.95,0,0,748.02,239.28,209.35,30.13,440.82,10.05
2020-06-01,INFRA-236,Caterpillar D11R,68.6,78.89,38.62,3.2,10.06,0,0,714.48,220.9,32.21,189.34,389.42,2.64
2020-07-01,INFRA-236,Caterpillar D11R,50.07,75.65,27.73,27.17,10.09,0,0,745.76,374.15,127.47,102.66,278.6,0.01
2020-08-01,INFRA-236,Caterpillar D11R,50.86,77.82,22.35,28.2,13.01,0,0,745.3,366.69,363.29,1.38,293.64,0
2020-09-01,INFRA-236,Caterpillar D11R,67.87,84.86,52.23,6.49,7.94,0,0,718.56,225.29,51.74,174.42,413.76,0
2020-10-01,INFRA-236,Caterpillar D11R,80.71,73.3,73.34,2.46,5.97,0,0,739.94,142.55,14.72,128.75,446.68,0.06
2020-11-01,INFRA-236,Caterpillar D11R,0,100.41,23.91,0,0,0,0,726.1,720.96,0,719.21,0,0
2020-12-01,INFRA-236,Caterpillar D11R,0,99.48,23.97,0,0,0,0,740.79,745.08,0,739.63,0,0
2021-01-01,INFRA-236,Caterpillar D11R,0,100.15,23.82,0,0,0,0,739.34,738.83,0,741.32,0,0
2021-02-01,INFRA-236,Caterpillar D11R,0,99.88,23.88,0,0,0,0,670.85,670.93,0,666.14,0,0
2021-03-01,INFRA-236,Caterpillar D11R,0.01,0,0,503.94,1,0,0,741.72,748.06,0,243.29,0,0
2021-04-01,INFRA-236,Caterpillar D11R,0,100.79,0,714.08,1,0,0,713.75,721.85,0,0,0,0
2021-05-01,INFRA-236,Caterpillar D11R,0,100.19,0,739.5,0.99,0,0,740.94,738.47,0,0,0,0
2021-06-01,INFRA-236,Caterpillar D11R,0,100.57,0,723.55,1.01,0,0,713.45,713.72,0,0,0,0
2021-07-01,INFRA-236,Caterpillar D11R,0,99.9,0,738.29,1.01,0,0,744.59,743.79,0,0,0,0
2021-08-01,INFRA-236,Caterpillar D11R,0,99.7,0,737.44,1,0,0,747.55,749.28,0,0,0,0
2021-09-01,INFRA-236,Caterpillar D11R,0,99.08,0,595.82,1,0,0,713.06,714.2,0,120.21,0,0
2021-10-01,INFRA-236,Caterpillar D11R,0,100.03,24.18,0,0,0,0,738.84,740.02,0,743.15,0,0
2021-11-01,INFRA-236,Caterpillar D11R,51.81,82.65,23.94,2.39,13.02,0,0,717.12,341.6,31,315.58,313.23,0.01
2021-12-01,INFRA-236,Caterpillar D11R,87.39,80,64.95,8.17,8.03,0,0,740.2,92.98,66.2,27.38,517.61,98.22
2022-01-01,INFRA-236,Caterpillar D11R,73.26,84.05,57.53,3.53,8.04,0,0,744.1,195.53,27.8,169.23,456.1,47.78
2022-02-01,INFRA-236,Caterpillar D11R,88.46,83.86,100.21,2.62,5.02,0,0,669.89,77.45,13,64.37,497.24,7.02
2022-03-01,INFRA-236,Caterpillar D11R,74.87,80.59,65.42,11.25,6.95,0,0,740.47,184.03,78.94,104.13,458.3,9.9
2022-04-01,INFRA-236,Caterpillar D11R,92.46,85.72,82.09,4.54,7,0,0,719.4,55.06,31.73,22.81,573.31,157.85
2022-05-01,INFRA-236,Caterpillar D11R,58.61,81.07,58.72,6.26,6,0,0,744.88,304.5,37.07,266.26,352.86,19.46
2022-06-01,INFRA-236,Caterpillar D11R,92.84,89.25,85.57,3.41,6.97,0,0,723.2,54.11,23.81,30.7,597.24,0
2022-07-01,INFRA-236,Caterpillar D11R,68.19,90.36,66.66,21.68,6.98,0,0,751.27,231.69,150.66,82.66,467.18,20.01
2022-08-01,INFRA-236,Caterpillar D11R,91.78,87.52,49.79,4.39,12.04,0,0,744.51,58.89,53.04,6.31,598.95,0
2022-09-01,INFRA-236,Caterpillar D11R,92.31,86.04,57.49,5.01,9.91,0,0,718.9,51.7,50.29,0.97,573.08,0
2022-10-01,INFRA-236,Caterpillar D11R,72.68,84.21,74.34,20.05,6.04,0,0,738.39,205.33,118.17,88.07,450.13,0
2022-11-01,INFRA-236,Caterpillar D11R,85.95,85.42,88.36,1.74,5.98,0,0,726.49,106.92,10.45,96.2,522.05,0
2022-12-01,INFRA-236,Caterpillar D11R,48.17,83.94,151.25,185.17,1.99,0,0,747.71,386.52,366.32,17.51,300.34,15.98
2023-01-01,INFRA-236,Caterpillar D11R,0,99.79,0,750.9,1.01,0,0,739.43,744.53,741.12,0,0,0
2023-02-01,INFRA-236,Caterpillar D11R,89.46,89.24,55.52,7.23,10.03,0,0,693.39,73.43,72.78,1.33,559.89,0
2023-03-01,INFRA-236,Caterpillar D11R,64.28,84,36.92,5.51,10.91,0,0,743.59,265.43,61.49,204.76,407.18,0.05
2023-04-01,INFRA-236,Caterpillar D11R,92.22,89.64,49.64,2.98,11.94,0,0,716.28,60.03,35.32,24.74,594.87,1.09
2023-05-01,INFRA-236,Caterpillar D11R,37.6,56.23,13.22,9.08,11.93,0,0,751.25,459.71,109.29,350.35,157.38,8.41
2023-06-01,INFRA-236,Caterpillar D11R,35.42,80.17,25.58,58.68,7.99,0,0,725.8,471.19,464.45,6.94,206.39,3.57
2023-07-01,INFRA-236,Caterpillar D11R,85.4,88.73,43.55,8.09,12.93,0,0,744.23,112.22,106.13,7,565.74,24.81
2023-08-01,INFRA-236,Caterpillar D11R,87.91,80.28,75.58,5.43,7,0,0,750.25,91.73,38.24,54.72,526.54,54
2023-09-01,INFRA-236,Caterpillar D11R,90.18,75.63,161.39,8.77,2.97,0,0,715.94,75,26.3,48.46,486.69,30.82
2023-10-01,INFRA-236,Caterpillar D11R,86.62,80.87,130.33,3.25,3.98,0,0,748.01,101.84,12.88,87.54,519.05,18.08
2023-11-01,INFRA-236,Caterpillar D11R,63.51,90.04,51.78,4.85,8.06,0,0,721.23,261.94,38.21,221.04,416.36,0
2023-12-01,INFRA-236,Caterpillar D11R,62.1,58.74,54.52,22.27,4.97,0,0,740.06,277.72,109.94,170.2,272.16,0
2024-01-01,INFRA-236,Caterpillar D11R,78.38,74.59,62.32,20.12,6.93,0,0,741.29,160.1,140.99,19.84,434.65,14.93
2024-02-01,INFRA-236,Caterpillar D11R,37.54,64.52,32.57,3.9,4.96,0,0,678.49,424.05,19.42,402.51,160.89,6.51
2024-03-01,INFRA-236,Caterpillar D11R,66.31,79.8,32.94,20.04,12.03,0,0,740.14,248.03,238.17,8.27,394.29,3.15
2024-04-01,INFRA-236,Caterpillar D11R,29.85,89.63,31.98,83.28,5.95,0,0,712.88,505.54,493.33,7.85,193.61,4.99
2024-05-01,INFRA-236,Caterpillar D11R,70.03,77.67,51.29,3.54,8.04,0,0,740.94,220.99,28.07,190.66,409.98,15.19
2019-08-01,INFRA-237,Caterpillar D11R,77.68,84.07,69.51,3.71,7.03,0,0,746.56,165.93,25.96,139.82,490.05,8.82
2019-09-01,INFRA-237,Caterpillar D11R,87.42,89.8,63.23,9.65,9.02,0,0,716.55,89.5,86.45,2.95,572.35,0.43
2019-10-01,INFRA-237,Caterpillar D11R,64.68,84.99,37.32,12.35,10.97,0,0,748.89,262.93,135.3,127.07,413.63,0.97
2019-11-01,INFRA-237,Caterpillar D11R,80.46,79.52,77.78,8.74,5.94,0,0,719.49,140.35,51.52,86.65,468.19,5.19
2019-12-01,INFRA-237,Caterpillar D11R,57.33,84.68,51.67,12.3,7.02,0,0,737.9,315.92,87.79,227.62,361.9,2.08
2020-01-01,INFRA-237,Caterpillar D11R,87.48,88.58,44.93,6.41,13.04,0,0,747.07,88.7,82.19,5.97,584.56,0
2020-02-01,INFRA-237,Caterpillar D11R,91.87,87.96,54.41,4.96,9.94,0,0,673.64,58.21,49.44,8.19,542.91,14.15
2020-03-01,INFRA-237,Caterpillar D11R,55.53,86.85,51.6,8.87,7.05,0,0,738.79,326.43,61.3,263.17,362.52,0.31
2020-04-01,INFRA-237,Caterpillar D11R,62.19,87.93,23.33,12.23,17.13,0,0,723.42,270.19,207.03,61.28,398.61,3.5
2020-05-01,INFRA-237,Caterpillar D11R,52.04,90.36,27.05,2.34,13.09,0,0,743.74,351.9,30.08,324.02,354.54,8.44
2020-06-01,INFRA-237,Caterpillar D11R,69.33,85.96,35.84,17.23,11.97,0,0,716.9,215.44,206.75,9.77,433.13,0
2020-07-01,INFRA-237,Caterpillar D11R,67.23,92.69,38.56,13.64,12.04,0,0,737.08,242.18,165.86,77.04,465.25,2.9
2020-08-01,INFRA-237,Caterpillar D11R,86.18,93.49,75.15,8.49,7.99,0,0,745.18,99.68,67.43,32.58,601.4,24.03
2020-09-01,INFRA-237,Caterpillar D11R,67.14,91.14,29.33,15.76,15.14,0,0,713.56,238.34,233.68,1.39,443.87,0.31
2020-10-01,INFRA-237,Caterpillar D11R,46.65,93.95,40.83,14.16,7.98,0,0,748.99,395.92,112.24,284.6,329.02,0
2020-11-01,INFRA-237,Caterpillar D11R,86.9,95.68,84.89,7.04,6.94,0,0,716.68,91.76,49.36,41.83,599.46,7.67
2020-12-01,INFRA-237,Caterpillar D11R,54.86,91.36,93.22,9.1,4,0,0,741.31,341.59,36.37,300.88,368.51,3.93
2021-01-01,INFRA-237,Caterpillar D11R,77.48,88.5,56.95,2.57,8.99,0,0,743.38,167.02,22.85,146.02,510.27,12.13
2021-02-01,INFRA-237,Caterpillar D11R,80.96,85.17,42.34,4.51,11.05,0,0,675.22,124.95,50.16,76.52,469.29,2.58
2021-03-01,INFRA-237,Caterpillar D11R,73.38,88.63,97.91,4.56,5.02,0,0,738.57,196.34,22.99,171.72,491.43,0.01
2021-04-01,INFRA-237,Caterpillar D11R,41.97,78.1,13.77,24.74,17.02,0,0,721.34,419.84,416.48,1.14,232.64,0.52
2021-05-01,INFRA-237,Caterpillar D11R,87.89,88.02,41.12,2.77,14,0,0,747.49,89.71,38.77,51.44,578.45,0
2021-06-01,INFRA-237,Caterpillar D11R,70.16,82.84,41.44,20.84,9.96,0,0,718.1,212.17,205.38,3.71,420.29,0.11
2021-07-01,INFRA-237,Caterpillar D11R,61.64,85.94,32.74,8.17,11.97,0,0,750.8,284.49,99.39,186.58,391.44,15.49
2021-08-01,INFRA-237,Caterpillar D11R,73.48,89.35,245.8,1.66,2.02,0,0,748.63,201.89,3.31,198.44,487.21,25.14
2021-09-01,INFRA-237,Caterpillar D11R,63.05,80.96,46.05,26.33,8.06,0,0,725.35,267.5,194.46,61.19,369.64,0.01
2021-10-01,INFRA-237,Caterpillar D11R,98.16,91.77,166.65,2.05,4,0,0,740.28,10.31,8.24,2.18,663.95,10.2
2021-11-01,INFRA-237,Caterpillar D11R,75.83,84.81,38.42,2.89,12.08,0,0,714.52,177.21,34.63,142.27,468.35,19.04
2021-12-01,INFRA-237,Caterpillar D11R,48.71,89.12,40.69,2.9,7.98,0,0,738.66,383.86,23.55,361.32,322.52,0.56
2022-01-01,INFRA-237,Caterpillar D11R,60.38,81.76,92.91,3.56,4.03,0,0,745.07,293.7,14.06,277.26,367.33,0
2022-02-01,INFRA-237,Caterpillar D11R,74.98,79.1,56.94,23.4,7,0,0,676.78,164.16,164.17,0,403.09,19.52
2022-03-01,INFRA-237,Caterpillar D11R,72.86,84.82,35.49,14.84,12.92,0,0,739.15,200.21,191.72,8.31,466.48,9.21
2022-04-01,INFRA-237,Caterpillar D11R,52.56,76.15,67.27,9.57,3.03,0,0,505.12,239.89,10.45,208.44,203.66,20.76
2022-12-01,INFRA-237,Caterpillar D11R,91.07,86.97,41.2,4.91,5,0,0,264.76,24.41,24.65,0,208.34,47.9
2023-01-01,INFRA-237,Caterpillar D11R,90.99,88.7,149.18,4.64,3.99,0,0,748.51,70.77,18.3,51.86,596.71,149.33
2023-02-01,INFRA-237,Caterpillar D11R,91,86.29,77.5,2.82,6.99,0,0,693.04,63.66,19.78,43.46,540.94,1.3
2023-03-01,INFRA-237,Caterpillar D11R,90.69,85.57,97.07,1.79,5.97,0,0,737.57,65.61,10.62,55.47,576.85,43.27
2023-04-01,INFRA-237,Caterpillar D11R,93.85,83.05,56.3,2.56,10.09,0,0,722.12,47.55,20.63,22.2,561.33,3.21
2023-05-01,INFRA-237,Caterpillar D11R,93.37,87.7,87.35,2.57,6.95,0,0,744.42,46.45,18.2,28.36,614.39,57.94
2023-06-01,INFRA-237,Caterpillar D11R,86.1,80.35,41.33,3.12,12.07,0,0,720.63,102.83,36.87,66.33,488.8,67.73
2023-07-01,INFRA-237,Caterpillar D11R,85.39,80.98,86.04,3.68,6.05,0,0,739.91,111.21,22.48,88.71,516.32,30.28
2023-08-01,INFRA-237,Caterpillar D11R,75.65,85.43,120.91,2.34,3.97,0,0,745.47,181.83,9.49,175.47,484.6,12.86
2023-09-01,INFRA-237,Caterpillar D11R,87.28,89.13,81.02,4.05,7.05,0,0,726.09,86.56,28.76,58.41,561.43,31.78
2023-10-01,INFRA-237,Caterpillar D11R,63.04,79.68,95.1,7.26,4.01,0,0,742.12,269.97,29.28,241.17,377.2,14.65
2023-11-01,INFRA-237,Caterpillar D11R,93.1,83.93,111.47,4.23,4.99,0,0,717.15,50.63,21.08,29.68,563.31,13.04
2023-12-01,INFRA-237,Caterpillar D11R,93.89,78.43,92.35,2.52,6.01,0,0,744.61,41.91,15.18,26.57,549.77,3.09
2024-01-01,INFRA-237,Caterpillar D11R,91.94,79.31,106.77,2.07,4.99,0,0,744.79,64.89,10.21,54.49,536.87,1.54
2024-02-01,INFRA-237,Caterpillar D11R,79.8,87.01,77.22,20.7,5.95,0,0,673.79,135.06,124.31,11.17,466.22,2.41
2024-03-01,INFRA-237,Caterpillar D11R,83.71,86.54,77.8,5.03,6.95,0,0,749.62,118.28,35.34,81.95,546.5,40.12
2024-04-01,INFRA-237,Caterpillar D11R,70.42,85.47,54,14.31,8.01,0,0,719.97,214.54,110.23,100.77,431.64,45.44
2024-05-01,INFRA-237,Caterpillar D11R,71.11,73.78,27.43,11.73,14.12,0,0,747,220.98,129.33,53.33,388.36,52.93
2019-08-01,INFRA-238,Caterpillar D11R,0,100.97,0,739.93,0.99,0,0,742.55,747.03,736.88,0,0,0
2019-09-01,INFRA-238,Caterpillar D11R,50.45,80.14,32.61,39.53,8.94,0,0,720.3,357.78,358.44,0.59,294.71,0
