data,id_equipamento,modelo,DF,UF,MTBF,MTTR,num_falhas,producao_total,produtividade,HC,HM,HMC,HMP,HT,HEF
2022-01-01,LOAD-022,Komatsu PC8000,93.89,46.63,64.61,3.67,5,0,0,738.82,48.35,15.66,29.25,325.9,300.78
2022-02-01,LOAD-022,Komatsu PC8000,85.73,62.37,32.73,6.56,11.1,0,0,676.73,93.99,72.04,22.59,361.71,358.92
2022-03-01,LOAD-022,Komatsu PC8000,23.41,17.02,24.08,0,0,0,0,748.7,569.24,0,573.45,29.42,29
2022-04-01,LOAD-022,Komatsu PC8000,92.16,41.14,54.78,7.81,4.96,0,0,724.61,57.43,39.09,18.46,274.66,270.77
2022-05-01,LOAD-022,Komatsu PC8000,83.29,59.26,36.84,10.69,9.94,0,0,739.45,118.96,106.62,11.6,368.96,362.46
2022-06-01,LOAD-022,Komatsu PC8000,94.05,48.71,82.05,6.07,4,0,0,713.44,41.78,24.53,17.61,332.8,307.25
2022-07-01,LOAD-022,Komatsu PC8000,66.01,50.75,20.81,4.5,12.01,0,0,737.12,251.02,49.76,199.31,250.88,239.95
2022-08-01,LOAD-022,Komatsu PC8000,73.77,54.36,29.37,8.08,10.01,0,0,745.61,195.85,75.84,115.82,295.39,286.39
2022-09-01,LOAD-022,Komatsu PC8000,79.93,53.24,25.64,10.96,11.96,0,0,713.28,142.04,132,7.91,311.31,303.88
2022-10-01,LOAD-022,Komatsu PC8000,51.72,69.63,30.02,7.8,8.98,0,0,739.79,357.02,69.77,288.77,268.27,261.71
2022-11-01,LOAD-022,Komatsu PC8000,91.94,52.6,70.48,11.56,5.05,0,0,723.55,59.42,57.58,2.39,349.34,331.47
2022-12-01,LOAD-022,Komatsu PC8000,68.75,47.31,30.46,7.17,7.99,0,0,748.9,229.97,57.72,171.8,241.75,240.49
2023-01-01,LOAD-022,Komatsu PC8000,76.81,52.04,29.68,17,10.06,0,0,744.62,168.89,170.91,0,296.8,291.91
2023-02-01,LOAD-022,Komatsu PC8000,45.99,44.43,24.06,9.71,6,0,0,693.25,370.48,49.71,314.02,142.91,140.37
2023-03-01,LOAD-022,Komatsu PC8000,83.79,50.73,26.38,7.35,12.08,0,0,747.47,116.03,88.69,27.29,318.97,311.14
2023-04-01,LOAD-022,Komatsu PC8000,55.43,23.74,47.13,26.73,2.01,0,0,726.93,324.85,54.18,269.28,94.71,91.72
2023-05-01,LOAD-022,Komatsu PC8000,85,26.59,55.39,7.15,2.99,0,0,741.77,110.97,21.22,89,167.28,163.83
2023-06-01,LOAD-022,Komatsu PC8000,61.17,58.6,31.56,7.86,7.96,0,0,726.08,283.8,63.68,217.72,255.53,248.49
2023-07-01,LOAD-022,Komatsu PC8000,62.41,57.97,133.51,10.94,1.99,0,0,747.41,279.15,21.52,258.36,266.77,262.31
2023-08-01,LOAD-022,Komatsu PC8000,83.99,75.93,43.77,10.26,10.93,0,0,742.65,118.58,112.61,4.97,481.37,474.33
2023-09-01,LOAD-022,Komatsu PC8000,56.87,63.06,43.1,9.85,5.96,0,0,721.33,309.85,58.75,250.61,259.92,251.91
2023-10-01,LOAD-022,Komatsu PC8000,65.46,56.83,55.89,6.58,4.98,0,0,739.27,259.54,29.36,225.15,280.47,268.41
2023-11-01,LOAD-022,Komatsu PC8000,95.85,54.2,73.37,3.84,5.03,0,0,717.35,35.06,19.28,15.7,368.72,367.34
2023-12-01,LOAD-022,Komatsu PC8000,76.55,70.4,80.23,6.08,4.97,0,0,749.56,172.74,29.99,141.41,401.76,396.75
2024-01-01,LOAD-022,Komatsu PC8000,75.58,67.26,47.68,5.05,8.05,0,0,748.51,175.84,40.69,136.07,375.85,371.26
2024-02-01,LOAD-022,Komatsu PC8000,84.16,31.95,30.04,4.81,6.04,0,0,677.58,103.37,28.79,74.43,179.17,176.28
2024-03-01,LOAD-022,Komatsu PC8000,65.21,36.37,29.57,5.34,6.04,0,0,744.21,262.17,30.82,229.27,175.1,171.59
2024-04-01,LOAD-022,Komatsu PC8000,77.76,66.68,73.88,6.54,4.99,0,0,718.21,164.67,32.84,129.62,369.05,348.02
2024-05-01,LOAD-022,Komatsu PC8000,0,100.41,0,7.59,7.05,0,0,96.78,96.36,41.87,44.71,0,0
2019-08-01,LOAD-023,Komatsu PC8000,49.52,72.22,29.85,3.36,9.04,556248.11,2186.07,746.88,374.59,23.68,347.24,268.41,254.87
2019-09-01,LOAD-023,Komatsu PC8000,26.59,64.84,25.33,4.54,5.02,283081.15,2389.97,716.48,521.89,22.57,508.7,126.83,120.51
2019-10-01,LOAD-023,Komatsu PC8000,84.38,52.87,41.76,14.13,8,675614.51,2148.11,736.69,116.73,80.29,2.83,336.34,312.78
2019-11-01,LOAD-023,Komatsu PC8000,69.94,80.77,50.29,9.77,7.99,947149.94,2473.21,722.44,215.38,78.38,138.11,404.92,386.8
2019-12-01,LOAD-023,Komatsu PC8000,71.87,81.23,48.72,22.83,8.91,939335.97,2294.11,748.87,204.99,199.38,2.01,443.5,414.97
2020-01-01,LOAD-023,Komatsu PC8000,79.34,65.12,47.39,9.04,8.04,722403.15,2000.04,750.37,154.72,71.99,81.31,379.2,355.44
2020-02-01,LOAD-023,Komatsu PC8000,48.48,59.51,27.94,14.88,7.05,424342.36,2291.5,677.04,341.56,86.04,240.86,194.44,188.79
2020-03-01,LOAD-023,Komatsu PC8000,88.9,73.68,61.51,8.44,7.95,1174135.55,2513.09,737.88,83.51,54.36,15.41,487.07,471.11
2020-04-01,LOAD-023,Komatsu PC8000,44.03,57.86,92.62,106.96,2.01,392498.13,2259.97,713.97,404.05,19.16,187.61,186.94,174.69
2020-05-01,LOAD-023,Komatsu PC8000,81.35,77.53,51.52,6.51,9.06,831775.84,1884.39,738.31,140.11,58.87,82.75,462.32,437.89
2020-06-01,LOAD-023,Komatsu PC8000,64.78,71.12,32.58,20.3,9.99,626698.9,2049.63,725.38,255.64,99.21,54.5,327.7,306.03
2020-07-01,LOAD-023,Komatsu PC8000,48.58,80.97,32.37,18.49,8.99,682635.96,2504.28,736.76,379.64,165,216.58,294.31,271.04
2020-08-01,LOAD-023,Komatsu PC8000,85.19,82.11,34.26,5.44,15.14,1158903.65,2411.77,739.4,109.73,62.42,28.47,511.99,486.38
2020-09-01,LOAD-023,Komatsu PC8000,76.36,73.81,50.99,18.81,8.08,977001.17,2499.71,713.12,169.18,151.6,19.83,403.37,395.02
2020-10-01,LOAD-023,Komatsu PC8000,60.95,60.04,34.18,5.89,7.98,647009.39,2466.48,743.92,287.42,47.31,241.4,270.66,265.75
2020-11-01,LOAD-023,Komatsu PC8000,95.38,73.57,62.61,3.73,7.96,1171120.32,2409.33,713.92,34.72,30.04,4.73,503.9,493.08
2020-12-01,LOAD-023,Komatsu PC8000,79.91,70.21,84.24,27.65,5.04,828742.81,2041.92,747.35,149.42,139.47,9.82,419.59,409.26
2021-01-01,LOAD-023,Komatsu PC8000,54.44,40.96,41.64,3.46,3.97,266676.69,1704.42,741.85,345,13.72,327.21,163.94,157.8
2021-02-01,LOAD-023,Komatsu PC8000,85.61,62.29,51.28,8.9,7,804161.08,2378.13,676.71,94.51,62.34,31.9,355.19,333.25
2021-03-01,LOAD-023,Komatsu PC8000,69.77,39.98,35.18,4.32,5.98,423458.87,2184.16,741.69,226.82,7.54,199.53,209.22,194.43
2021-04-01,LOAD-023,Komatsu PC8000,88.23,65.19,50.87,5.95,8,915372.92,2345.45,717.35,87.29,47.37,39.45,412.23,386.34
2021-05-01,LOAD-023,Komatsu PC8000,67.72,62.64,26.05,12.78,11.94,609423.17,2096.97,736.69,242.6,99.77,89.51,310.41,294.51
2021-06-01,LOAD-023,Komatsu PC8000,25.37,77.2,35.56,5.07,3.97,310139.54,2277.36,714.23,534.41,20.64,519.82,143.46,136.87
2021-07-01,LOAD-023,Komatsu PC8000,81.75,39.81,24.57,12.57,9.95,562951.33,2408.46,749.74,130.9,126.17,6.17,245.9,234.35
2021-08-01,LOAD-023,Komatsu PC8000,83.24,63.38,96.61,4.5,4.02,398032.13,1944.7,745.96,128.85,18.19,108.94,385.93,205.7
2021-09-01,LOAD-023,Komatsu PC8000,81.27,56.19,22.11,7.82,14.98,556781.81,2190.44,718.12,130.32,118.03,13.03,331.5,253.27
2021-10-01,LOAD-023,Komatsu PC8000,36.81,60.24,27.49,44.82,6.03,370140.95,2346.03,749.93,467.02,269.99,201.21,165.6,160.62
2021-11-01,LOAD-023,Komatsu PC8000,20.26,62.27,30.21,3.47,3.01,190133.05,2182.92,725.44,577.23,10.36,564.39,89.31,86.67
2021-12-01,LOAD-023,Komatsu PC8000,59.67,45.63,40.98,7.98,5.02,427688.54,2120.51,736.91,294.99,40.2,257.97,205.12,201.46
2022-01-01,LOAD-023,Komatsu PC8000,0,100.13,24.22,0,0,0,0,737.36,736.88,0,746.93,0,0
2022-02-01,LOAD-023,Komatsu PC8000,30.39,43.78,18.07,4.96,4.98,190039.26,2192.68,672.44,469.9,25.08,439.07,89.86,86.25
2022-03-01,LOAD-023,Komatsu PC8000,69.84,33.99,19.68,15.38,8.91,291532.8,1949,744.75,228.97,138.65,90.85,178.24,150.63
2022-04-01,LOAD-023,Komatsu PC8000,82.58,34.59,28.98,17.13,7.01,333906.38,1795.89,725.92,130.77,119.5,9.71,202.22,189.43
2022-05-01,LOAD-023,Komatsu PC8000,69.84,1.86,9.75,13.87,1.01,6482.69,1356.89,740.61,220.44,13.87,208.33,9.69,4.77
2022-06-01,LOAD-023,Komatsu PC8000,73.81,54.73,57.63,8.91,5.04,723714.39,2596.1,726.95,193.05,45.21,146.66,291.61,278.81
2022-07-01,LOAD-023,Komatsu PC8000,86.45,63.41,28.74,6.85,13.9,983401.95,2529.65,747.2,100.61,92.64,4.74,406.53,389.35
2022-08-01,LOAD-023,Komatsu PC8000,76.94,51.16,24.61,12.69,12.03,544103.86,2116.99,748.65,168.61,153.35,17.67,293.05,256.43
2022-09-01,LOAD-023,Komatsu PC8000,59.54,64.75,39.64,5.85,6.95,580261.64,2136.87,719.49,290.05,41.03,252.08,277.73,274.02
2022-10-01,LOAD-023,Komatsu PC8000,56.92,68.14,26.46,29.09,11.09,588485.36,2116.88,750.57,322.61,319.9,4.2,288,278.53
2022-11-01,LOAD-023,Komatsu PC8000,61.47,68.14,75.28,4.22,3.99,639744.36,2173.03,726.92,281.44,16.89,261.88,298.16,292.43
2022-12-01,LOAD-023,Komatsu PC8000,89.02,63.08,105.89,17.96,4.03,732939.26,2083.23,744.14,84.03,72.64,10.65,419.24,358.52
2023-01-01,LOAD-023,Komatsu PC8000,60.18,39.05,28.95,8.51,5.98,346821.57,2076.26,746.55,297.03,50.85,246.61,174.16,166.67
2023-02-01,LOAD-023,Komatsu PC8000,66.79,43.76,40.74,5.65,5.03,432026.61,2233.23,695.79,233.33,28.24,202.75,204.74,196.61
2023-03-01,LOAD-023,Komatsu PC8000,84.32,46.32,35.49,7.94,7.98,537422.34,1975.88,744.09,120.82,63.88,56.71,285.46,275.83
2023-04-01,LOAD-023,Komatsu PC8000,83.35,54.28,65.87,8.23,5.01,699064.83,2213.36,722.86,115.53,40.68,74.62,325.68,319.63
2023-05-01,LOAD-023,Komatsu PC8000,77.01,55.31,79.85,7.83,3.97,723708.75,2414.58,745.53,172.25,30.94,141.41,318.27,298.73
2023-06-01,LOAD-023,Komatsu PC8000,58.45,69.83,73.09,9.94,3.99,591628.09,2142.89,713.53,298.14,40.36,258.3,288.7,274.9
2023-07-01,LOAD-023,Komatsu PC8000,91.99,60.26,68.88,7.31,6.03,879762.3,2209.81,737.87,65.42,44.1,22.4,415.58,398.07
2023-08-01,LOAD-023,Komatsu PC8000,68.86,70.14,119.48,4.92,3.03,801790.31,2285.99,746.13,237.2,14.78,221.99,356.87,348.24
2023-09-01,LOAD-023,Komatsu PC8000,89.05,69.51,110.78,14.72,4.03,904269.72,2137.58,725.78,81.9,59.1,23.15,443.89,423.35
2023-10-01,LOAD-023,Komatsu PC8000,67.05,69.82,57.63,9.76,6.02,694683.46,2091.16,740.7,245.04,57.66,188.72,347.34,334.98
2023-11-01,LOAD-023,Komatsu PC8000,87.3,62.42,48.7,4.45,8.05,652100.52,1776.44,716.53,93.14,31.22,58.44,391.75,373.19
2023-12-01,LOAD-023,Komatsu PC8000,72.01,67.74,120.37,9.19,3.02,679563.47,1951.17,749.06,205.12,28.02,174.91,360.92,353.3
2024-01-01,LOAD-023,Komatsu PC8000,78.89,58.11,86.32,5.91,4.01,580849.27,1767.81,744.5,152.17,23.54,130.18,342.92,327.71
2024-02-01,LOAD-023,Komatsu PC8000,94.72,64.9,69.24,3.23,5.96,898321.17,2253.67,674.25,38.08,19.04,18.47,414.28,398.4
2024-03-01,LOAD-023,Komatsu PC8000,49.67,58.47,35.31,8.81,6,455440.79,2239.97,742.41,379.94,52.64,323.3,214.07,204.1
2024-04-01,LOAD-023,Komatsu PC8000,91.31,64.66,53.51,4.81,7.98,870749.46,2152.89,722.43,61.59,38.56,22.95,422.03,407.85
2024-05-01,LOAD-023,Komatsu PC8000,80.08,42.32,35.88,6.67,6.97,493045.39,2073.74,749.87,152.75,46.59,106.26,250.08,231.82
2019-08-01,LOAD-024,Komatsu PC8000,81.64,72.68,110.47,5.99,4.02,652459.79,1502.58,750.81,134.19,23.88,109.08,437.16,427.83
2019-09-01,LOAD-024,Komatsu PC8000,92.87,71.74,158.76,3.56,3.03,737107.01,1615.07,727.06,52.3,10.63,41.62,474.72,463.21
2019-10-01,LOAD-024,Komatsu PC8000,85.25,72.97,231.05,14.44,1.99,918057.49,2085.73,748.48,110.82,29.38,80.76,457.69,442.28
2019-11-01,LOAD-024,Komatsu PC8000,66.98,65.96,39.34,15.47,8.06,776148,2680.22,718.51,241.72,119.93,118.51,314.77,289.88
2019-12-01,LOAD-024,Komatsu PC8000,89.81,71.36,157.91,6.94,3.03,976103.69,2700.28,746.09,71.62,20.88,50.28,481.22,354.95
2020-01-01,LOAD-024,Komatsu PC8000,33.01,57.29,23.58,28.65,6,23142.98,1350.65,743.06,499.06,170.38,326.65,140.89,17.07
2020-02-01,LOAD-024,Komatsu PC8000,96.08,53.53,49.04,3.01,7.05,554414.07,1653.08,674.77,27.43,21.02,6.24,343.21,329.78
2020-03-01,LOAD-024,Komatsu PC8000,91.66,57.53,55.48,7.1,6.95,657013.71,1860.16,738.48,62.39,44.07,13.6,390.43,354.48
2020-04-01,LOAD-024,Komatsu PC8000,82.46,58.26,57.36,3.72,5.98,679959.17,2064.87,724.03,124.06,22.41,103.27,345.74,327.24
2020-05-01,LOAD-024,Komatsu PC8000,79.49,68.88,58.81,12.25,6.96,875983,2259.27,747.41,154.82,85.99,69.86,411.51,387.36
2020-06-01,LOAD-024,Komatsu PC8000,45.31,65.05,53.22,11.55,3.97,428440.59,2137.7,724.97,394.67,46.15,349.01,214.67,199.67
2020-07-01,LOAD-024,Komatsu PC8000,90.73,71.63,40.66,3.53,11.98,786483.3,1789.45,749.57,70.04,42.51,28.09,481.76,443.28
2020-08-01,LOAD-024,Komatsu PC8000,78.63,69.58,36.75,10.94,11.03,713652.29,1853.85,748.84,162.61,120.2,42.32,407.99,381.6
2020-09-01,LOAD-024,Komatsu PC8000,64.76,74.7,347.34,1.71,1,770226.56,2298.07,713.99,253.58,1.72,251.95,345.23,335.28
2020-10-01,LOAD-024,Komatsu PC8000,85.54,68.05,219.55,7,1.98,869538.51,2044.92,749.75,110.8,14.01,96.03,432.21,423.45
2020-11-01,LOAD-024,Komatsu PC8000,91.87,71.08,66.37,4.67,7.04,1001396.56,2166.68,715.08,58.11,32.8,24.72,466.12,455.65
2020-12-01,LOAD-024,Komatsu PC8000,56.33,75.94,45.23,6.15,7.06,682026.54,2187.88,739.57,320.66,42.98,280.47,319.04,308.29
2021-01-01,LOAD-024,Komatsu PC8000,88.24,75.79,61.85,4.91,7.95,948794.33,1915.41,744.78,89.12,39.64,49.45,499.08,491.53
2021-02-01,LOAD-024,Komatsu PC8000,63.79,69.36,49.45,4.68,6.04,602614.28,2076.51,672.67,245.63,27.77,220.3,297.05,286.29
2021-03-01,LOAD-024,Komatsu PC8000,59.79,64.05,41.13,37.21,6.93,679653.08,2430.97,747.97,300.22,263.89,35.59,285.54,274.26
2021-04-01,LOAD-024,Komatsu PC8000,70.84,75.3,96.52,19.67,3.98,770952.16,2029.47,714.85,206.69,25.05,128.27,383.25,373.46
2021-05-01,LOAD-024,Komatsu PC8000,35.46,69.76,181.79,0.72,1,392846.75,2192.68,739.4,485.3,0.72,478.32,182.04,178.3
2021-06-01,LOAD-024,Komatsu PC8000,40.73,64.18,11.26,23.83,17.1,505050.75,2774.73,716.9,425.85,403.04,21.22,193.51,183.63
2021-07-01,LOAD-024,Komatsu PC8000,75.93,73.53,29.78,7.41,14.1,1044220.05,2548.53,742.65,175.92,103.38,71.19,417.1,404.57
2021-08-01,LOAD-024,Komatsu PC8000,93.17,66.18,148.86,4.19,2.97,1167026.86,2666.48,748.94,55.65,12.44,43.56,450.72,437.75
2021-09-01,LOAD-024,Komatsu PC8000,41.49,69.83,70.28,3.96,2.98,526466.37,2616.29,716.16,416.54,10.44,408.94,208.9,202.91
2021-10-01,LOAD-024,Komatsu PC8000,75.7,75.71,141.2,2.86,3.01,1160958.63,2786.13,750.16,181.86,8.65,171.2,427.14,421.73
2021-11-01,LOAD-024,Komatsu PC8000,96.12,62.93,87.45,1.3,5.04,1029660.97,2413.15,719.78,21.86,6.58,15.11,436.3,428.75
2021-12-01,LOAD-024,Komatsu PC8000,68.58,70.72,40.14,5.07,9.01,1054436.55,3006.99,751.07,238.21,36.03,191.37,358.11,348.54
2022-01-01,LOAD-024,Komatsu PC8000,91.02,76.07,84.95,9.04,5.99,1486125.29,3105.66,741.28,73.59,48.73,18.76,509.04,485.24
2022-02-01,LOAD-024,Komatsu PC8000,8.86,65.02,38.85,6.93,0.99,105131.53,2810.69,676.39,606.03,6.84,608.57,39.08,37.15
2022-03-01,LOAD-024,Komatsu PC8000,95.43,73.9,259.31,4.38,2,1672682.66,3292.13,747.93,37.85,8.9,29.1,522.44,507.09
2022-04-01,LOAD-024,Komatsu PC8000,80.84,73.97,85.21,6.65,4.97,1209876.63,2899.69,718.1,142.32,21.07,107.4,425.75,419.13
2022-05-01,LOAD-024,Komatsu PC8000,88.62,54.01,44.2,8.84,8.02,988590.04,2881.12,741.41,90.41,70.98,18.9,357.32,338.36
2022-06-01,LOAD-024,Komatsu PC8000,43.11,57.62,178.47,12.89,1,507589.93,3003.51,718.97,403,12.93,396.89,178.09,169.85
2022-07-01,LOAD-024,Komatsu PC8000,90.12,77.48,57.68,4.11,8.92,1465473.61,2930.5,743.34,75.05,36.97,38.25,521.22,499.32
2022-08-01,LOAD-024,Komatsu PC8000,93.12,65,75.12,7.51,6.01,1225866.55,2788.02,742.65,49.98,26.1,4.33,452.38,432.47
2022-09-01,LOAD-024,Komatsu PC8000,56.98,8.82,36.75,3.27,1,103573.14,2864.61,715.1,311.36,3.26,304.47,36.58,35.95
2022-10-01,LOAD-024,Komatsu PC8000,94.08,55.35,95.79,10.31,3.96,1137643.87,3052.55,745.67,49.3,41.28,8.39,389.66,372.67
2022-11-01,LOAD-024,Komatsu PC8000,94.29,24.56,20.57,5.67,7.97,394073.89,2495.65,713.73,45.44,45.46,0,165.83,156.99
2022-12-01,LOAD-024,Komatsu PC8000,80.78,57.21,85.5,4.31,3.99,965118.3,2905.24,738.48,147.92,13.97,129.11,344.21,329.4
2023-01-01,LOAD-024,Komatsu PC8000,75.06,28.67,23.11,9.5,7.04,460367.35,2967.37,749.25,186.13,66.37,117.88,160.29,155.05
2023-02-01,LOAD-024,Komatsu PC8000,93.59,39.16,254.2,6.58,1,706917.04,2960.81,696.44,49.72,6.6,42.45,255,238.5
2023-03-01,LOAD-024,Komatsu PC8000,73.2,49.3,53.24,13.24,4.99,736403.17,2934.33,748.92,202.62,66.11,138.83,265.83,246.53
2023-04-01,LOAD-024,Komatsu PC8000,96.41,46.96,81.84,2.32,4.01,825807.62,2671.09,723.01,21.8,9.21,12.46,328.16,309.25
2023-05-01,LOAD-024,Komatsu PC8000,53.31,70.49,31.34,4.16,8.97,794617.45,2971.24,750.36,347.64,31.29,310.88,280.75,269.43
2023-06-01,LOAD-024,Komatsu PC8000,83.81,68.62,82.32,6.01,4.96,1069469.96,2720.61,721.83,114.38,29.68,84.43,412.22,395.17
2023-07-01,LOAD-024,Komatsu PC8000,67.51,65.74,66.16,6.42,5.05,850913.73,2727.2,741.91,243.4,32.04,213.49,330.04,315.8
2023-08-01,LOAD-024,Komatsu PC8000,77.76,62.68,59.38,4.09,5.97,847991.48,2446.41,736.77,169.19,24.53,145.17,359.22,339.52
2023-09-01,LOAD-024,Komatsu PC8000,77.55,61.35,68.7,4.01,5,768425.33,2340.02,725.75,160.15,20.06,139.01,347.42,330.04
2023-10-01,LOAD-024,Komatsu PC8000,97.94,63.52,226.53,5.21,2,1149685.94,2605.64,737.59,19.64,10.41,9.25,456.41,436.96
2023-11-01,LOAD-024,Komatsu PC8000,70.61,41.38,70.66,8.46,2.99,501587.57,2494.27,737.99,217.12,25.32,192.28,215.23,203.03
2023-12-01,LOAD-024,Komatsu PC8000,77.38,49.25,70.55,6.17,3.98,548119.45,2172.45,746.25,173,11.67,148.59,280.21,251.24
2024-01-01,LOAD-024,Komatsu PC8000,98.04,57.85,82.82,2.77,5.05,958953.09,2476.6,739.07,16.72,14,2.61,413.97,393.48
2024-02-01,LOAD-024,Komatsu PC8000,39.85,19.93,26.78,73,1.99,113751.68,2242.61,675.69,405.45,145.96,256.59,54.21,51.58
2024-03-01,LOAD-024,Komatsu PC8000,97.45,28.26,24.12,0,0,335291.42,1768.79,746.83,24,0,23.89,200.82,187.02
2024-04-01,LOAD-024,Komatsu PC8000,92.15,53.34,59.84,6.06,5.94,846908.78,2451.43,726.51,50.95,36.76,14.38,356.34,344.13
2024-05-01,LOAD-024,Komatsu PC8000,75.42,39.14,110.7,8.18,2,442365.75,2100.92,739.41,180.77,12.28,163.87,220.22,211.93
2019-11-01,LOAD-288,Komatsu PC8000,46.66,57.48,8.03,15.95,8.07,110341.58,1985.42,239.42,128.66,120.56,0,64.51,56.05
2019-12-01,LOAD-288,Komatsu PC8000,71.76,44.95,13.24,10.65,17.89,418646.44,1880.03,742.51,215.14,78.39,23.53,240.41,221.35
2020-01-01,LOAD-288,Komatsu PC8000,22.48,58.68,16.32,94.99,5.95,202257.61,2268.13,740.39,573.69,578.9,0,97.74,90.39
2020-02-01,LOAD-288,Komatsu PC8000,84.08,46.61,23.75,8.24,11.03,476117.71,1968.45,674.35,107.16,90.88,15.81,262.09,244.55
2020-03-01,LOAD-288,Komatsu PC8000,8.3,65.09,10.03,169.73,3.97,75076.64,1931.25,738.52,686.19,680.6,0,40.52,39.11
2020-04-01,LOAD-288,Komatsu PC8000,0,0,0,358.49,2.02,0,0,720.33,716.9,725.62,0,0,0
2020-05-01,LOAD-288,Komatsu PC8000,0,99.02,0,750.16,1,0,0,750.02,746.17,737.98,0,0,0
2020-06-01,LOAD-288,Komatsu PC8000,0,100.27,0,723.18,1,0,0,725.06,723.25,721.23,0,0,0
2020-07-01,LOAD-288,Komatsu PC8000,0,99.12,0,741.65,0.99,0,0,750.24,741.22,748.31,0,0,0
2020-08-01,LOAD-288,Komatsu PC8000,0,100.22,0,739.67,0.99,0,0,740.52,740.29,741.19,0,0,0
2020-09-01,LOAD-288,Komatsu PC8000,28.52,28.77,4.55,39.39,13,95038,1695.55,712.96,516.26,521.05,0,59.09,55.22
2020-10-01,LOAD-288,Komatsu PC8000,75.06,56.96,20.25,4.33,15.98,690244.63,2239.94,744.88,184.71,68.92,114.15,322.18,310.26
2020-11-01,LOAD-288,Komatsu PC8000,85.76,11.83,35.87,2.87,2.01,158802.33,2267.76,722.79,105.43,5.75,99.69,71.92,69.92
2020-12-01,LOAD-288,Komatsu PC8000,61.61,51.33,79.33,2.86,3.01,0,0,741.66,280.31,8.48,274.38,235.3,236.02
2021-01-01,LOAD-288,Komatsu PC8000,92.25,54.93,42.51,5.01,9.01,0,0,740.56,54.99,40.37,9.96,379.64,320.7
2021-02-01,LOAD-288,Komatsu PC8000,69.9,59.91,55.19,8.23,4.97,0,0,678.42,207.5,41.37,166.03,275.58,0
2021-03-01,LOAD-288,Komatsu PC8000,79.2,38.03,28.24,4.57,7.94,0,0,746.43,155.62,36.34,117.48,224.44,0.14
2021-04-01,LOAD-288,Komatsu PC8000,74.82,48.34,32.83,14.75,8.03,0,0,715.13,177.67,116.89,61.99,258.85,0
2021-05-01,LOAD-288,Komatsu PC8000,78.63,58,22.85,9.4,15.08,0,0,744.65,157.55,140.33,16.38,342.74,30.75
2021-06-01,LOAD-288,Komatsu PC8000,64.57,70.48,41.28,6.21,8.03,0,0,725.27,253.02,49.96,202.57,329.79,321.97
2021-07-01,LOAD-288,Komatsu PC8000,34.66,58.05,19.07,9.16,8,0,0,750.22,482.81,74.55,412.03,151.41,140
2021-08-01,LOAD-288,Komatsu PC8000,73.81,65.3,36.68,15.64,10.07,0,0,749.17,190.2,154.73,35.3,366.14,336.83
2021-09-01,LOAD-288,Komatsu PC8000,76.35,70.62,32.19,12.27,12.11,0,0,725.86,169.47,134.89,21.15,387.29,384.04
2021-10-01,LOAD-288,Komatsu PC8000,65.99,48.92,23.95,8.79,10.1,0,0,740.24,251.38,87.48,160.91,239.67,229.57
2021-11-01,LOAD-288,Komatsu PC8000,75.05,42.62,46.06,31.57,5.03,0,0,719.85,185.13,152.94,24.64,230.25,218.96
2021-12-01,LOAD-288,Komatsu PC8000,99.58,0,23.89,0,0,0,0,741.92,0,0,0,0,0
2022-01-01,LOAD-288,Komatsu PC8000,0,100.7,0,266.36,1,0,0,288.02,288.26,265.27,23.93,0,0
2022-06-01,LOAD-396,Terceiro Esc,80.48,33.38,18.51,11.71,9.95,445777.26,2451.03,689.23,132.15,116,15.54,186.98,181.9
2022-07-01,LOAD-396,Terceiro Esc,73.3,89.83,34.77,12.14,14.11,341766.2,715.31,738.66,195.32,168.07,26.17,484.69,472.06
2022-08-01,LOAD-396,Terceiro Esc,87.14,50.07,65.72,4.38,5,193110.68,607.34,736.63,89.02,22.01,66.75,326.61,315.21
2022-09-01,LOAD-396,Terceiro Esc,75.69,61.45,19.55,7.53,16.89,377312.11,1290.31,724.86,177.55,128.63,48.47,334.63,290.41
2022-10-01,LOAD-396,Terceiro Esc,85.41,79.43,18.67,2.76,27.22,537164.69,1217.83,751.24,104.35,74.9,29.24,504.75,437.24
2022-11-01,LOAD-396,Terceiro Esc,86.36,78.79,41.15,2.53,11.92,502322.13,1275.57,715.97,92.6,30.52,62.53,496.27,394.36
2022-12-01,LOAD-396,Terceiro Esc,78.11,74.23,17.46,5.89,24.8,359206.34,1033.64,740.52,157.85,146.2,10.88,432.36,348.65
2023-01-01,LOAD-396,Terceiro Esc,86.18,55.39,27.12,4.13,12.94,376902.83,1248.55,744.58,109.28,53.78,55.21,349.65,302.05
2023-02-01,LOAD-396,Terceiro Esc,81.54,58.32,32.91,7.1,9.91,408293.25,1357.94,702.18,133.34,70.25,62.38,325.79,300.98
2023-03-01,LOAD-396,Terceiro Esc,86.94,58.05,22.17,3.02,17.13,450083.74,1376.27,749.51,102.76,51.84,50.48,374.57,329.78
2023-04-01,LOAD-396,Terceiro Esc,83.63,57.98,21.74,6.39,16.11,382356.77,1250.78,725.71,121.27,85.5,19.87,351.35,306.53
2023-05-01,LOAD-396,Terceiro Esc,83.06,73.23,22.55,4.68,19.81,450881.61,1304.67,748.84,127.88,93.8,33.64,450.47,353.21
2023-06-01,LOAD-396,Terceiro Esc,86.39,75.28,52.85,3.19,9.01,491224.11,1154.39,713.49,96.43,28.74,67.78,477.24,424.09
