data,id_equipamento,modelo,DF,UF,MTBF,MTTR,num_falhas,producao_total,produtividade,HC,HM,HMC,HMP,HT,HEF
2022-12-01,DRILL-004,Atlas Copco DML,60.37,75.67,17.5,8.01,18.93,0,0,742.4,298.66,116.72,147.97,331.78,331.76
2023-01-01,DRILL-004,Atlas Copco DML,68.65,73.04,18.54,5.68,20.09,0,0,746.76,230.21,92.61,119.89,375.73,359.9
2023-02-01,DRILL-004,Atlas Copco DML,68.88,72.97,12.94,6,27.15,0,0,702.32,219.53,161.93,54.79,348.43,339.21
2023-03-01,DRILL-004,Atlas Copco DML,63.86,66.37,22.37,4.64,13.87,0,0,745.87,270.95,64.81,206.18,311.34,308.79
2023-04-01,DRILL-004,Atlas Copco DML,64.19,72.83,24.11,8.51,14.07,0,0,713.58,251.86,98.32,136.52,340.07,338.85
2023-05-01,DRILL-004,Atlas Copco DML,70.44,68.88,29.69,10.15,12.11,0,0,741.37,221.8,119.7,101.73,354.75,353.79
2023-06-01,DRILL-004,Atlas Copco DML,84.17,75.58,51.55,4.25,8.96,0,0,723.81,115.15,26.9,75.68,461.52,463.48
2023-07-01,DRILL-004,Atlas Copco DML,75.72,68.54,54.52,5.04,7.04,0,0,744.96,182.39,26.4,148.98,384.53,385.76
2023-08-01,DRILL-004,Atlas Copco DML,74.2,69.56,16.01,4.2,23.95,0,0,749.1,195.31,100.66,95.76,378.4,379.4
2023-09-01,DRILL-004,Atlas Copco DML,69.43,73.95,21.69,8.64,16.87,0,0,722.38,224.08,146.94,78.57,366.84,360.77
2023-10-01,DRILL-004,Atlas Copco DML,75.48,72.13,29.34,3.88,13.9,0,0,746.86,179.48,54.73,125.03,409.69,409.58
2023-11-01,DRILL-004,Atlas Copco DML,75.41,67.2,20.43,8.33,17.88,0,0,723.96,177.74,148.93,28.12,368.38,350.95
2023-12-01,DRILL-004,Atlas Copco DML,58.91,62.96,14.5,6.69,19.13,0,0,741.01,309.74,97.18,182.18,275.32,272.4
2024-01-01,DRILL-004,Atlas Copco DML,69.48,64.9,25.31,6.54,12.97,0,0,743.87,227.68,83.82,143.1,329.6,330.82
2024-02-01,DRILL-004,Atlas Copco DML,87.28,53.14,39.56,3.58,8.04,0,0,670.97,81.16,28.73,51.77,319.24,319.6
2024-03-01,DRILL-004,Atlas Copco DML,76.16,41.28,17.99,5.38,13.07,0,0,746,180.88,69.53,112.94,231.53,232.29
2024-04-01,DRILL-004,Atlas Copco DML,72.64,67.6,17.61,7.84,19.9,0,0,717.42,202.06,156.6,44.67,348.44,348.34
2024-05-01,DRILL-004,Atlas Copco DML,60.51,65.11,19.48,6.17,15.03,0,0,745.89,290.15,92.39,200.63,294.24,285.15
2019-08-01,DRILL-005,Atlas Copco DML,72.54,67.85,13.38,5.59,27.12,0,0,750,208.92,149.7,57.13,363.54,332.28
2019-09-01,DRILL-005,Atlas Copco DML,80.2,70.97,15.75,2.79,25.88,0,0,725.44,139.93,72.6,66.34,415.76,389.36
2019-10-01,DRILL-005,Atlas Copco DML,52.81,67.93,14.02,4.38,18.84,0,0,744.76,349.81,83.06,266.72,271.18,247.35
2019-11-01,DRILL-005,Atlas Copco DML,62.66,68.84,11.54,6.31,26.98,0,0,715.31,269.96,169.93,99.49,310.8,302.03
2019-12-01,DRILL-005,Atlas Copco DML,78.88,82.57,29.83,4.63,16.15,0,0,747.96,155.81,73.31,82.9,484.96,464.14
2020-01-01,DRILL-005,Atlas Copco DML,72.62,81.19,15.72,3.96,27.72,0,0,741.59,201.64,112.38,90.62,435.68,420.07
2020-02-01,DRILL-005,Atlas Copco DML,62.03,78.13,16.86,10.11,18.86,0,0,668.69,257.62,192.14,66.04,319.57,310.49
2020-03-01,DRILL-005,Atlas Copco DML,65.88,79.44,15.02,7.25,26.22,0,0,740.84,254.7,188.47,66.73,390.8,383.17
2020-04-01,DRILL-005,Atlas Copco DML,83.72,78.89,27.7,3.75,16.93,0,0,713.97,119.84,64.42,55.6,470.48,469.91
2020-05-01,DRILL-005,Atlas Copco DML,74.47,78.36,13.89,3.91,30.89,0,0,751.39,193.51,119.71,74.89,429.4,413.73
2020-06-01,DRILL-005,Atlas Copco DML,65.3,76.49,12.07,4.84,29.95,0,0,724.18,248.14,145.59,102.12,360.36,358
2020-07-01,DRILL-005,Atlas Copco DML,93.93,77.46,44.9,3.34,12.07,0,0,739.57,44.42,39.91,4.26,541.62,538.37
2020-08-01,DRILL-005,Atlas Copco DML,78.5,78.25,41.8,4.04,10.93,0,0,742.51,159.65,44.69,113.47,459.1,451.31
2020-09-01,DRILL-005,Atlas Copco DML,72.53,77.22,19.38,4.38,20.99,0,0,716.95,200.98,91.08,110.5,401.62,390.82
2020-10-01,DRILL-005,Atlas Copco DML,56.24,71.02,11.9,7.46,24.87,0,0,748.11,321.03,185.5,137.47,299.22,294.81
2020-11-01,DRILL-005,Atlas Copco DML,78.84,79.1,22.48,5.49,20.11,0,0,722.63,150.36,110.63,38.94,444.66,443.27
2020-12-01,DRILL-005,Atlas Copco DML,60.1,70.25,14.74,9.71,21.17,0,0,744.71,302.12,205.42,96.79,313.38,311.26
2021-01-01,DRILL-005,Atlas Copco DML,82.97,72.69,40.26,4.59,11.1,0,0,740.16,131.45,50.65,81,443.49,430.72
2021-02-01,DRILL-005,Atlas Copco DML,76.87,75.04,19.17,4.83,19.8,0,0,673.91,159.46,95.63,63.07,379.2,378.05
2021-03-01,DRILL-005,Atlas Copco DML,66.82,73.01,30.3,7.19,12.07,0,0,747.51,247.95,86.66,161.21,360.63,350.97
2021-04-01,DRILL-005,Atlas Copco DML,52.85,81.55,17.09,15.27,17.94,0,0,726.22,339.94,277.64,63.76,309.77,300.07
2021-05-01,DRILL-005,Atlas Copco DML,50.86,84.18,13.06,8.22,23.82,0,0,741.35,367.46,200.65,170.04,312.09,303.04
2021-06-01,DRILL-005,Atlas Copco DML,69.38,76.96,16.14,9.26,23.94,0,0,720.46,220.74,219.02,0.56,385.19,378.7
2021-07-01,DRILL-005,Atlas Copco DML,64.08,78.31,24.54,6.14,15.12,0,0,738.47,267.34,91.96,175.44,374.31,369.05
2021-08-01,DRILL-005,Atlas Copco DML,57.96,83.6,18.93,13.65,18.96,0,0,751.13,309.75,258.96,50.96,358.27,355.47
2021-09-01,DRILL-005,Atlas Copco DML,81.67,83.48,31.1,6.03,16.12,0,0,714.28,128.34,96.11,31.55,500.18,488.91
2021-10-01,DRILL-005,Atlas Copco DML,56.47,74.65,15.52,14.63,19.83,0,0,748.37,324.41,296.4,26.36,315.84,307.16
2021-11-01,DRILL-005,Atlas Copco DML,72.8,73.55,48.37,8.4,8.07,0,0,726.82,195.59,67.21,128.57,389.89,372.82
2021-12-01,DRILL-005,Atlas Copco DML,84.22,75.02,31.61,6.75,14.98,0,0,751.35,115.76,100.44,14.55,471.87,453.97
2022-01-01,DRILL-005,Atlas Copco DML,60,75.41,25.71,8.91,12.88,0,0,736.63,298.57,116.17,178.72,338.21,323.35
2022-02-01,DRILL-005,Atlas Copco DML,74.99,69.03,50.12,23.63,6.97,0,0,676.89,163.78,164.46,0,354.07,325.28
2022-03-01,DRILL-005,Atlas Copco DML,57.73,73.94,21.41,5.7,15.12,0,0,745.02,309.37,85.34,223.29,316.49,312.18
2022-04-01,DRILL-005,Atlas Copco DML,81.21,60.88,20.91,7.99,17.02,0,0,714.56,139.1,134.16,5.4,354.03,353.6
2022-05-01,DRILL-005,Atlas Copco DML,54.47,68.07,15.23,7.09,17.99,0,0,741.72,345.16,126.66,215.03,271.75,268.57
2022-06-01,DRILL-005,Atlas Copco DML,75.29,57.37,17.37,5.53,17.93,0,0,717.07,173.92,99.73,73.77,310.84,309.65
2022-07-01,DRILL-005,Atlas Copco DML,91.58,63.02,30.55,4.56,14,0,0,744.27,66.85,63.08,3.98,428.06,428.64
2022-08-01,DRILL-005,Atlas Copco DML,51.67,66.85,16.1,10.21,16.03,0,0,740.06,358.06,161.82,191.83,262.56,250.26
2022-09-01,DRILL-005,Atlas Copco DML,78.9,72.09,29.72,9.91,14.14,0,0,726.12,146.01,112.31,7.11,415.22,404.7
2022-10-01,DRILL-005,Atlas Copco DML,55.63,76.74,15.15,10.01,21.01,0,0,748.81,333.12,211.2,118.13,315.04,308.62
2022-11-01,DRILL-005,Atlas Copco DML,64.29,73.13,17.42,5.44,20.18,0,0,720.67,250.39,109.21,143.98,342.6,336.46
2022-12-01,DRILL-005,Atlas Copco DML,87.47,66.84,19.82,4.18,21.92,0,0,738.06,90.62,81.07,0,435.68,418.17
2023-01-01,DRILL-005,Atlas Copco DML,68.52,71.64,21.4,7.7,17.15,0,0,748.81,239.57,130.73,109.18,361.84,358.27
2023-02-01,DRILL-005,Atlas Copco DML,57.24,64.27,11.12,8.6,22.9,0,0,693.96,297.61,198.98,99.19,257.88,253.49
2023-03-01,DRILL-005,Atlas Copco DML,73.17,59.18,16.18,5.56,19.94,0,0,750.08,195.81,105.4,82.74,322,323.29
2023-04-01,DRILL-005,Atlas Copco DML,83.7,58.53,39.11,3.88,8.94,0,0,718.7,118.37,30.34,84.54,346.39,351.24
2023-05-01,DRILL-005,Atlas Copco DML,63.02,67.17,21.02,6.3,14.89,0,0,747.73,275.38,94.44,179.41,317.56,308.18
2023-06-01,DRILL-005,Atlas Copco DML,70.85,74.21,17.4,5.27,21.89,0,0,717.41,204.81,115.34,89.55,383.47,364.12
2023-07-01,DRILL-005,Atlas Copco DML,69.95,68.63,13.45,5.42,26.86,0,0,746.14,218.63,146.56,72.14,362.3,357.98
2023-08-01,DRILL-005,Atlas Copco DML,78.95,68.55,25.31,4.14,15.88,0,0,750.69,154.27,67.15,87.27,404.29,409.08
2023-09-01,DRILL-005,Atlas Copco DML,55.44,64.53,16.03,6.52,16.06,0,0,713.28,321.46,105.67,212.43,256.02,256.9
2023-10-01,DRILL-005,Atlas Copco DML,62.42,65.9,19,14.27,16.11,0,0,749.69,279.56,226.12,52.48,304.48,304.12
2023-11-01,DRILL-005,Atlas Copco DML,55.22,63.62,13.53,4.71,18.89,0,0,716.18,318.02,90.93,226.22,254.39,241.85
2023-12-01,DRILL-005,Atlas Copco DML,75.03,66.97,17.77,4.02,21.11,0,0,750.15,189.37,84.15,106.1,369.54,366.38
2024-01-01,DRILL-005,Atlas Copco DML,76.14,60.66,26.64,6.46,13.03,0,0,749.41,173.28,83.57,89.9,345.96,345.44
2024-02-01,DRILL-005,Atlas Copco DML,71.27,47.76,25.55,12.64,8.92,0,0,663.75,192.42,113.44,78.38,226.01,225.64
2024-03-01,DRILL-005,Atlas Copco DML,64.05,54.93,13.23,8.27,19.82,0,0,740.41,263.84,164.17,100.37,264.63,261.1
2024-04-01,DRILL-005,Atlas Copco DML,42.84,63.87,17.56,17.8,10.96,0,0,726.9,412.81,196.71,217.81,196.34,193.12
2024-05-01,DRILL-005,Atlas Copco DML,85.86,66.79,69.92,3.31,6.03,0,0,749.38,105.67,19.77,86.21,425.13,417.06
2019-08-01,DRILL-006,Atlas Copco DML,61.75,68.56,11.42,7.67,26.92,0,0,750.46,284.51,206.28,80.01,308.05,290.18
2019-09-01,DRILL-006,Atlas Copco DML,80.36,71.97,19.92,3,20.92,0,0,715.85,137.88,63.1,75.74,416.82,402.9
2019-10-01,DRILL-006,Atlas Copco DML,63.48,67.18,8.68,4.65,36.08,0,0,737.09,274.88,167.78,106.85,310.23,292.87
2019-11-01,DRILL-006,Atlas Copco DML,70.86,75.69,14.88,3.28,25.96,0,0,718.13,209.4,86.13,125.93,382.42,365.27
2019-12-01,DRILL-006,Atlas Copco DML,79.46,79.89,12.17,3.87,38.91,0,0,748.44,152.89,153.18,0.83,475.46,455.2
2020-01-01,DRILL-006,Atlas Copco DML,67.27,79.48,15.12,5.79,26.14,0,0,749.96,244.14,152.51,93.17,392.49,378.36
2020-02-01,DRILL-006,Atlas Copco DML,67.77,75.36,13.2,4.81,26.18,0,0,668.93,217.6,124.81,93.01,342.08,332.07
2020-03-01,DRILL-006,Atlas Copco DML,74.24,76.79,18.4,8.4,23.22,0,0,738.63,193.16,195.7,0,425.55,415.33
2020-04-01,DRILL-006,Atlas Copco DML,68.72,81.28,17.33,3.17,23.05,0,0,721.72,227.47,74.17,155.24,398.27,392.07
2020-05-01,DRILL-006,Atlas Copco DML,79.8,76.45,22.6,6.44,20,0,0,737.67,147.74,129.28,17.49,456.27,450.34
2020-06-01,DRILL-006,Atlas Copco DML,39.4,76.42,72.74,7.69,3.01,0,0,721.44,434.6,22.79,407.31,221.26,219.63
2020-07-01,DRILL-006,Atlas Copco DML,86.2,82.5,24.28,3.69,22.13,0,0,747.1,96.04,80.39,16.19,534.38,529.98
2020-08-01,DRILL-006,Atlas Copco DML,69.79,81.58,34.81,4.83,11.93,0,0,746.75,227.82,58.49,169.33,420.05,411.24
2020-09-01,DRILL-006,Atlas Copco DML,77.28,81.27,32.71,6.94,13.87,0,0,715.66,161.2,98.47,63.5,453.75,424.4
2020-10-01,DRILL-006,Atlas Copco DML,80.6,70.06,70.41,6.94,6.01,0,0,746.55,143.2,41.86,101.82,421.13,419.72
2020-11-01,DRILL-006,Atlas Copco DML,79.9,74.74,38.72,3.85,11.04,0,0,725.09,148.07,42.31,104.32,431.5,392.91
2020-12-01,DRILL-006,Atlas Copco DML,83.27,74.14,22.72,4.97,20.05,0,0,747.89,128.87,100.27,29.56,449.17,443.36
2021-01-01,DRILL-006,Atlas Copco DML,75.59,75.75,25.21,5.01,16.93,0,0,751.1,176.55,86.18,89.83,427.96,432.28
2021-02-01,DRILL-006,Atlas Copco DML,79.64,72.49,42.96,5.83,8.99,0,0,667.73,140.84,51.74,87.53,385.46,376.61
2021-03-01,DRILL-006,Atlas Copco DML,59.1,75.01,18.44,13.1,17.85,0,0,736.79,298.98,234.63,63.73,331.73,333.82
2021-04-01,DRILL-006,Atlas Copco DML,68.79,83.77,41.24,12.96,10.04,0,0,725.16,222.5,118.85,94.38,411.84,393.94
2021-05-01,DRILL-006,Atlas Copco DML,63.51,80.59,16.48,8.66,23.17,0,0,749.7,275.36,197.08,74.7,386.4,370.9
2021-06-01,DRILL-006,Atlas Copco DML,62.21,78.79,22.62,7.69,15.86,0,0,722.07,269.46,121.9,145.53,362.1,356.21
2021-07-01,DRILL-006,Atlas Copco DML,72.77,79.58,26.88,12.31,15.85,0,0,740.28,198.76,196.2,3.14,429.03,419.99
2021-08-01,DRILL-006,Atlas Copco DML,53.45,81.89,20.44,19.23,16.12,0,0,746.28,346.42,303.18,44.42,325,326.65
2021-09-01,DRILL-006,Atlas Copco DML,66.44,84.11,18.36,11.14,22.05,0,0,726.33,246.13,247.08,0,399.17,388.96
2021-10-01,DRILL-006,Atlas Copco DML,58.25,78.51,28.51,4.81,12.12,0,0,742.93,315.21,58.33,254.17,342.28,337.32
2021-11-01,DRILL-006,Atlas Copco DML,69.08,76.6,22.25,10.73,17.02,0,0,724.58,221.92,183.79,37.35,379.93,365
2021-12-01,DRILL-006,Atlas Copco DML,81.01,74.3,20.28,6.32,21.95,0,0,739.28,140.04,137.55,3.27,449.7,422.77
2022-01-01,DRILL-006,Atlas Copco DML,70.84,77.57,22.96,11.46,18.18,0,0,738.26,211.38,208.21,4.39,413.31,398.12
2022-02-01,DRILL-006,Atlas Copco DML,48.09,71.51,28.4,42.4,8.07,0,0,676.87,351.33,341.17,11.12,225.89,211.18
2022-03-01,DRILL-006,Atlas Copco DML,65.26,66.15,35.79,7.54,9.05,0,0,740.85,256.57,67.6,189.87,323.5,315.82
2022-04-01,DRILL-006,Atlas Copco DML,94.02,71.77,37.37,2.93,12.9,0,0,726.97,42.16,37.7,4.24,488.95,473.02
2022-05-01,DRILL-006,Atlas Copco DML,55.66,65.84,19.2,18.1,13.98,0,0,741.11,336.03,74.72,82.31,268.14,270.62
2022-06-01,DRILL-006,Atlas Copco DML,95.35,66.78,38.19,3.14,12.04,0,0,715.48,37.86,37.89,0,460.86,451.79
2022-07-01,DRILL-006,Atlas Copco DML,52.49,70.29,30.32,8.16,8.92,0,0,739.87,352.9,72.06,281.38,274.53,268.61
2022-08-01,DRILL-006,Atlas Copco DML,85.5,72.38,33.28,3.88,13.93,0,0,747.27,106.43,54.2,52.83,462.34,450.05
2022-09-01,DRILL-006,Atlas Copco DML,78.52,70.72,19.29,7.01,20.85,0,0,725.52,149.68,149.45,1.11,402.07,390.02
2022-10-01,DRILL-006,Atlas Copco DML,63.25,77.92,36.46,6.05,10.08,0,0,742.43,274.45,60.57,216.43,364.65,365.66
2022-11-01,DRILL-006,Atlas Copco DML,89.86,74.02,52.94,2.51,9,0,0,725.88,69.91,22.28,47.66,475.94,470.31
2022-12-01,DRILL-006,Atlas Copco DML,63.24,80.35,28.85,8.24,13,0,0,748.48,278.5,108.48,169.07,370.99,374.42
2023-01-01,DRILL-006,Atlas Copco DML,49.7,71.42,11.39,15.59,23.21,0,0,747.44,375.37,362.11,17.32,258.02,245.19
2023-02-01,DRILL-006,Atlas Copco DML,60.33,67.51,15.68,9.15,18.15,0,0,702.19,280.58,165.56,113.8,280.45,280.35
2023-03-01,DRILL-006,Atlas Copco DML,75.15,67.54,31.4,6.13,11.91,0,0,745.05,185.62,73.6,111.38,372.35,375.69
2023-04-01,DRILL-006,Atlas Copco DML,67.77,62.96,23.64,5.71,13.09,0,0,719.37,231.84,74.69,157.09,308.6,299.19
2023-05-01,DRILL-006,Atlas Copco DML,75.11,74.29,33.69,7.21,12,0,0,737,189.22,86.41,104.21,404.6,393.33
2023-06-01,DRILL-006,Atlas Copco DML,69.91,74.4,22,4.36,17,0,0,721.7,213.34,74.4,141.53,374.2,373.17
2023-07-01,DRILL-006,Atlas Copco DML,60.22,72.98,17.34,14.39,18.82,0,0,739.07,292.54,273.49,18.09,329.12,329.4
2023-08-01,DRILL-006,Atlas Copco DML,75.25,71.92,23.63,4.49,17.03,0,0,738.13,188.66,75.71,112.89,404.06,393.28
2023-09-01,DRILL-006,Atlas Copco DML,78.8,73.88,27.8,6.35,15.06,0,0,719.72,154.09,96.74,59.39,413.41,412.16
2023-10-01,DRILL-006,Atlas Copco DML,72.75,64.71,25.08,4.17,14.13,0,0,745.63,199.91,58.04,142.28,346.74,348.79
2023-11-01,DRILL-006,Atlas Copco DML,75.23,63.8,31.03,5.28,11.07,0,0,722.65,182.02,58.24,123,345.41,344.91
2023-12-01,DRILL-006,Atlas Copco DML,85.47,62.39,22.24,4.15,17.86,0,0,747.9,106.77,75.57,31.93,397.51,392.87
2024-01-01,DRILL-006,Atlas Copco DML,59.71,61.59,11.89,6.09,23,0,0,750.19,298.6,138.86,159.12,272.61,270.31
2024-02-01,DRILL-006,Atlas Copco DML,52.76,63.21,13.22,14.15,17.12,0,0,674.7,318.89,238.45,75.81,227.96,215.8
2024-03-01,DRILL-006,Atlas Copco DML,69.55,59.36,10.32,6.85,30.16,0,0,744.73,223.33,204.66,17.12,312.72,287.06
2024-04-01,DRILL-006,Atlas Copco DML,53.05,69.81,12.63,8.14,21.07,0,0,720.16,336.54,143.3,164.04,267.89,258.51
2024-05-01,DRILL-006,Atlas Copco DML,74.29,68.38,16.13,6.69,24.07,0,0,743.82,186.35,156.64,26.12,386.05,365.81
2020-05-01,DRILL-309,Atlas Copco DML,73.81,68.49,14.58,3.65,14.89,0,0,430.29,115.55,54.73,60.56,217.18,216.59
2020-06-01,DRILL-309,Atlas Copco DML,75.5,80.06,18.51,6.18,23.22,0,0,722.7,178.03,113.54,36.71,427.24,424.92
2020-07-01,DRILL-309,Atlas Copco DML,87.19,82.1,43.01,2.84,10.07,0,0,597.35,76.81,28.59,48.42,426.12,425.16
2021-03-01,DRILL-309,Atlas Copco DML,94.22,11.16,5,1.47,2.02,0,0,95.33,5.12,2.93,2.17,10.15,10.09
2021-04-01,DRILL-309,Atlas Copco DML,84.15,69.38,14.96,4.08,28.16,0,0,721.26,119.07,113.41,3.8,417.45,406.9
2021-05-01,DRILL-309,Atlas Copco DML,74.49,76.88,23.54,4.17,17.97,0,0,749.63,192.77,75.59,117.98,423.04,414.46
2021-06-01,DRILL-309,Atlas Copco DML,84.65,72.95,15.37,3.52,28.86,0,0,723.42,114.65,97.98,13.27,441.8,439.8
2021-07-01,DRILL-309,Atlas Copco DML,63.04,78.53,16.58,4.25,21.95,0,0,742.22,276.25,93.98,182.62,366.35,364.76
2021-08-01,DRILL-309,Atlas Copco DML,82.67,80.24,19.33,4.64,26.17,0,0,750.36,127.5,120.33,5.2,499.66,473.34
2021-09-01,DRILL-309,Atlas Copco DML,85.67,80.66,21.39,4.59,23.23,0,0,721.35,108.63,103.88,3.94,491.14,479.79
2021-10-01,DRILL-309,Atlas Copco DML,64.99,77.59,15.43,4.54,24.01,0,0,739.68,261.56,107.36,152.77,375.96,360.47
2021-11-01,DRILL-309,Atlas Copco DML,84.86,85.77,40.13,7.51,12.96,0,0,726.37,110.44,96.89,14.1,520.6,459.33
2021-12-01,DRILL-309,Atlas Copco DML,65.33,67.47,13.51,4.07,24.04,0,0,739.3,257.26,77.7,159.32,325,319.09
2022-01-01,DRILL-309,Atlas Copco DML,68.32,68.54,14.45,8.51,23.91,0,0,741.28,239.58,201.29,36.93,342.54,345.06
2022-02-01,DRILL-309,Atlas Copco DML,53.97,66.51,14.85,19.35,16.13,0,0,670.43,309.63,305.73,5.41,238.31,238
2022-03-01,DRILL-309,Atlas Copco DML,57.44,67.18,24.23,5.53,11.92,0,0,745.14,313.85,66.68,246.72,290.76,282.33
2022-04-01,DRILL-309,Atlas Copco DML,76.2,71.81,14.66,5.9,26.94,0,0,713.23,171.73,157.52,14.56,398.6,392.6
2022-05-01,DRILL-309,Atlas Copco DML,74.42,70.2,19.01,3.5,19.88,0,0,742.35,195.03,70.19,125.46,382.4,371.37
2022-06-01,DRILL-309,Atlas Copco DML,81.83,72.04,26.61,3.72,16.13,0,0,725.32,130.87,60.05,70.03,424.91,407.39
2022-07-01,DRILL-309,Atlas Copco DML,64.77,76.45,17.1,8.64,21.05,0,0,737.17,264.84,103.19,84.63,364.14,336.99
2022-08-01,DRILL-309,Atlas Copco DML,77.25,71.7,19.87,5.65,21.16,0,0,737.06,171.17,118.61,54.69,411.25,397.32
2022-09-01,DRILL-309,Atlas Copco DML,54.14,66.86,14.61,7.56,18.14,0,0,725.06,325.71,136.81,194,263.15,200.14
2022-10-01,DRILL-309,Atlas Copco DML,60.14,67.72,14.46,12.24,20.9,0,0,738.19,298.17,257.32,38.69,301.61,283.91
2022-11-01,DRILL-309,Atlas Copco DML,64.31,65.14,29.95,12.5,10.06,0,0,723.07,257.16,124.02,130.58,298.99,293.33
2022-12-01,DRILL-309,Atlas Copco DML,72.81,73.66,23.27,5.47,16.99,0,0,747.64,205.74,92.15,113.6,395.34,384.82
2023-01-01,DRILL-309,Atlas Copco DML,79.27,55.31,15.68,7.18,20.96,0,0,742.68,152.98,148.76,1.41,327.1,291.91
2023-02-01,DRILL-309,Atlas Copco DML,62.82,63.41,10.92,5.41,25.17,0,0,696.81,263.15,131.36,125.85,276.35,273.59
2023-03-01,DRILL-309,Atlas Copco DML,76.89,66.78,28.87,5.96,13.05,0,0,750.11,174.94,77.7,97.94,379.41,371.64
2023-04-01,DRILL-309,Atlas Copco DML,79.78,67.82,26.13,7.75,15.05,0,0,714.56,141.84,116.19,25.29,394.74,387.73
2023-05-01,DRILL-309,Atlas Copco DML,69.81,76.18,18.93,9.41,21.11,0,0,747.6,224.63,184.32,27.43,402.08,393.14
2023-06-01,DRILL-309,Atlas Copco DML,66.26,77.04,27.86,6.03,12.97,0,0,717.96,242.25,78.51,163.15,365.13,357.98
2023-07-01,DRILL-309,Atlas Copco DML,61.25,68.57,18.32,7.67,16.99,0,0,741.27,289.47,130.68,158.15,314.29,307.62
2023-08-01,DRILL-309,Atlas Copco DML,60.69,78.09,15.38,6.27,23.08,0,0,746.74,291.45,143.16,147.77,357.66,351.26
2023-09-01,DRILL-309,Atlas Copco DML,49,74.75,13.11,14.32,20,0,0,719.94,366.46,289.49,77.69,263.64,254.69
2023-10-01,DRILL-309,Atlas Copco DML,50.13,79.68,14.06,10.58,21.07,0,0,748.43,370.6,186.1,149.45,295.85,287.45
2023-11-01,DRILL-309,Atlas Copco DML,76.67,69.11,47.04,3.61,8.01,0,0,719.9,167.05,28.85,137.79,381.85,372.31
2023-12-01,DRILL-309,Atlas Copco DML,81.84,64.97,21.8,4.11,18,0,0,739.55,139.53,74.93,64.39,393.1,382.89
2024-01-01,DRILL-309,Atlas Copco DML,66.74,55.82,19.6,2.9,14.09,0,0,745.12,242.16,40.23,205.03,274.46,276.14
2024-02-01,DRILL-309,Atlas Copco DML,80.84,51.64,25.66,5.19,11.03,0,0,669.73,125.57,56.89,68.86,278.84,270.4
2024-03-01,DRILL-309,Atlas Copco DML,67.56,65.27,23.13,5.42,14.01,0,0,743,246.79,76.36,169.98,323.54,319.78
2024-04-01,DRILL-309,Atlas Copco DML,68.86,71.33,12.57,6.37,27.72,0,0,723.38,225.62,179.39,44.01,354.43,334.45
2024-05-01,DRILL-309,Atlas Copco DML,57.8,69.52,21.25,8.25,14.03,0,0,738.16,312.63,116.5,193.84,296.32,293.36
2020-05-01,DRILL-310,Atlas Copco DML,83.75,56.13,15.81,5.28,5,0,0,169.03,26.02,25.93,0,79.46,78.56
2020-06-01,DRILL-310,Atlas Copco DML,86.6,78.22,30.68,4.04,15.99,0,0,713.71,100.51,65.11,35.44,490.84,484.55
2020-07-01,DRILL-310,Atlas Copco DML,81.98,78.53,28.21,4.62,16.87,0,0,749.43,131.33,78.13,54.08,483.02,478.86
2020-08-01,DRILL-310,Atlas Copco DML,88.79,67.13,36.4,6.83,11.89,0,0,749.57,89.52,80.92,8.21,432.77,434.51
2020-09-01,DRILL-310,Atlas Copco DML,79.39,83.82,31.52,5.65,14.85,0,0,712.85,153.11,74.51,69.36,474.04,466.2
2020-10-01,DRILL-310,Atlas Copco DML,73.07,82.77,16.13,5.09,28.04,0,0,742.63,199.53,124.86,58.44,448.31,445.39
2020-11-01,DRILL-310,Atlas Copco DML,81.09,77.44,32.19,7.31,14,0,0,713.24,140.38,102.93,38.13,446.4,444.22
2020-12-01,DRILL-310,Atlas Copco DML,80.18,81.11,34.95,3.92,13.9,0,0,742.17,146.9,49.08,90.97,488.01,477.2
2021-01-01,DRILL-310,Atlas Copco DML,86.54,79.61,36.31,3.39,14.1,0,0,750.14,98.2,47.63,51.74,504.99,501.91
2021-02-01,DRILL-310,Atlas Copco DML,74.85,81.52,37.21,5.23,10.95,0,0,668.95,166.65,57.12,108.3,405.89,407.81
2021-03-01,DRILL-310,Atlas Copco DML,77.28,79.75,56.74,6.33,7.99,0,0,736.87,173.04,51.1,120.94,456.68,437.39
2021-04-01,DRILL-310,Atlas Copco DML,90.26,88.01,47.97,3.22,11.92,0,0,718.92,74,38.85,34.54,572.5,550.97
2021-05-01,DRILL-310,Atlas Copco DML,75.93,80.8,41.9,6.79,10.9,0,0,739.66,178.85,74.53,103.63,456.39,440.13
2021-06-01,DRILL-310,Atlas Copco DML,96.61,85.67,85.6,4.22,6.93,0,0,716.65,30.9,29.54,1.39,595.26,583.31
2021-07-01,DRILL-310,Atlas Copco DML,59.89,79.87,21.2,7.72,16.92,0,0,749.75,299.27,131.17,165.94,358.05,353.11
2021-08-01,DRILL-310,Atlas Copco DML,57.34,86.84,28.37,24.23,12.99,0,0,749.7,318.15,318.54,0,368.63,371.22
2021-09-01,DRILL-310,Atlas Copco DML,94.37,82.74,37.43,2.53,15.03,0,0,716.75,43.65,37.59,5.34,557.6,545.18
2021-10-01,DRILL-310,Atlas Copco DML,76.35,79.36,16.11,5.89,27.83,0,0,745.05,174.65,164.02,10.21,458.1,445.77
