id_equipamento,data,turno,equipe,inicio,fim,duracao_h,status,codigo,categoria,descricao
LOAD-0016,2023-02-16,Tarde,B,2023-02-16T23:32:21Z,2023-02-17T00:00:00Z,0.46155305577079225,Parada,5945,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Noturno,B,2023-02-17T00:00:00Z,2023-02-17T02:01:49Z,2.0179714744658206,Parada,5945,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Noturno,B,2023-02-17T02:01:49Z,2023-02-17T02:21:06Z,0.31822550976510394,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Noturno,B,2023-02-17T02:21:06Z,2023-02-17T02:22:32Z,0.023811604062348814,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Noturno,B,2023-02-17T02:22:32Z,2023-02-17T02:28:08Z,0.09425709949601442,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Noturno,B,2023-02-17T02:28:08Z,2023-02-17T02:30:08Z,0.03344239125571524,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Noturno,B,2023-02-17T02:30:08Z,2023-02-17T02:42:46Z,0.20879979442133206,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Noturno,B,2023-02-17T02:42:46Z,2023-02-17T02:46:17Z,0.05889865057292628,Parada,5925,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Noturno,B,2023-02-17T02:46:17Z,2023-02-17T04:35:44Z,1.8361957574746532,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Noturno,B,2023-02-17T04:35:44Z,2023-02-17T04:39:00Z,0.05459089877361224,Parada,6910,HOE,Hora Ocio Exter
LOAD-0016,2023-02-17,Noturno,B,2023-02-17T04:39:00Z,2023-02-17T05:37:11Z,0.9618331769563425,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Noturno,B,2023-02-17T05:37:11Z,2023-02-17T05:41:37Z,0.07347767023016026,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Noturno,B,2023-02-17T05:41:37Z,2023-02-17T05:59:51Z,0.30672644282853906,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Noturno,B,2023-02-17T05:59:51Z,2023-02-17T06:00:00Z,0.0025182598931482066,Parada,5948,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T06:00:00Z,2023-02-17T06:33:06Z,0.5472831017974918,Parada,5948,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T06:33:06Z,2023-02-17T07:55:36Z,1.3804122775065482,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T07:55:36Z,2023-02-17T08:23:57Z,0.47633972578503886,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T08:23:57Z,2023-02-17T09:17:34Z,0.8935807763094975,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T09:17:34Z,2023-02-17T09:18:11Z,0.01033230749657895,Parada,5965,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T09:18:11Z,2023-02-17T10:38:21Z,1.32665687389871,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T10:38:21Z,2023-02-17T11:44:09Z,1.0857849251089773,Manutencao,9600,MPS,Hora Mnt Prv Sist
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T11:44:09Z,2023-02-17T11:52:35Z,0.14057969565304618,Liberado,5936,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T11:52:35Z,2023-02-17T12:11:57Z,0.32485518339719466,Parada,5946,HTD,Hora Trab Diver
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T12:11:57Z,2023-02-17T14:06:18Z,1.8926942058979224,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T14:06:18Z,2023-02-17T14:09:10Z,0.04741554619706132,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T14:09:10Z,2023-02-17T16:10:51Z,2.0470193039341558,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T16:10:51Z,2023-02-17T16:13:05Z,0.03707002162130083,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T16:13:05Z,2023-02-17T17:19:49Z,1.106121760274982,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T17:19:49Z,2023-02-17T17:20:59Z,0.019307523147526404,Parada,5946,HTD,Hora Trab Diver
LOAD-0016,2023-02-17,Diurno,C,2023-02-17T17:20:59Z,2023-02-17T18:00:00Z,0.654005660971686,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Tarde,D,2023-02-17T18:00:00Z,2023-02-17T18:00:33Z,0.009196674375080814,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Tarde,D,2023-02-17T18:00:33Z,2023-02-17T18:32:24Z,0.5257289280162154,Parada,5948,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Tarde,D,2023-02-17T18:32:24Z,2023-02-17T18:33:43Z,0.02182254311272538,Parada,5965,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Tarde,D,2023-02-17T18:33:43Z,2023-02-17T19:23:46Z,0.8279518477622962,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Tarde,D,2023-02-17T19:23:46Z,2023-02-17T19:32:53Z,0.15137029460858967,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Tarde,D,2023-02-17T19:32:53Z,2023-02-17T20:29:10Z,0.9436627133528921,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Tarde,D,2023-02-17T20:29:10Z,2023-02-17T20:31:56Z,0.04647221536688093,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Tarde,D,2023-02-17T20:31:56Z,2023-02-17T22:39:25Z,2.116534447485346,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-17,Tarde,D,2023-02-17T22:39:25Z,2023-02-17T22:45:16Z,0.09833667731032474,Parada,5947,HOI,Hora Ocio Inter
LOAD-0016,2023-02-17,Tarde,D,2023-02-17T22:45:16Z,2023-02-18T00:00:00Z,1.2579108311424603,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Noturno,D,2023-02-18T00:00:00Z,2023-02-18T01:39:49Z,1.6784237998768456,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Noturno,D,2023-02-18T01:39:49Z,2023-02-18T01:44:20Z,0.07527901808982844,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-18,Noturno,D,2023-02-18T01:44:20Z,2023-02-18T02:35:55Z,0.8631094070742128,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Noturno,D,2023-02-18T02:35:55Z,2023-02-18T02:50:02Z,0.23564825485890292,Parada,5946,HTD,Hora Trab Diver
LOAD-0016,2023-02-18,Noturno,D,2023-02-18T02:50:02Z,2023-02-18T03:03:28Z,0.22218514518928972,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Noturno,D,2023-02-18T03:03:28Z,2023-02-18T03:07:52Z,0.07353184489076957,Parada,5946,HTD,Hora Trab Diver
LOAD-0016,2023-02-18,Noturno,D,2023-02-18T03:07:52Z,2023-02-18T03:20:35Z,0.21371823433596226,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-18,Noturno,D,2023-02-18T03:20:35Z,2023-02-18T06:00:00Z,2.658302415415619,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T06:00:00Z,2023-02-18T06:13:09Z,0.2179147501247353,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T06:13:09Z,2023-02-18T06:30:04Z,0.2814048322974575,Parada,5951,HTI,Hora Trab Infra
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T06:30:04Z,2023-02-18T09:44:55Z,3.251829997110623,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T09:44:55Z,2023-02-18T10:14:52Z,0.4949194158284653,Parada,6910,HOE,Hora Ocio Exter
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T10:14:52Z,2023-02-18T10:18:45Z,0.06454765753562484,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T10:18:45Z,2023-02-18T10:51:17Z,0.5379610154843579,Parada,6910,HOE,Hora Ocio Exter
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T10:51:17Z,2023-02-18T11:01:38Z,0.17405589537994237,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T11:01:38Z,2023-02-18T11:34:43Z,0.5547883043652595,Parada,6910,HOE,Hora Ocio Exter
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T11:34:43Z,2023-02-18T11:36:06Z,0.02327241934607349,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T11:36:06Z,2023-02-18T12:36:38Z,1.0079868716400118,Parada,6910,HOE,Hora Ocio Exter
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T12:36:38Z,2023-02-18T14:25:21Z,1.797040278175957,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T14:25:21Z,2023-02-18T15:16:06Z,0.8481260405305269,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T15:16:06Z,2023-02-18T15:20:10Z,0.06821299676393264,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T15:20:10Z,2023-02-18T16:27:00Z,1.1136049135219332,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T16:27:00Z,2023-02-18T17:24:58Z,0.9703458282920171,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Diurno,C,2023-02-18T17:24:58Z,2023-02-18T18:00:00Z,0.5796910555762084,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-18,Tarde,D,2023-02-18T18:00:00Z,2023-02-18T18:58:02Z,0.9641193465584293,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-18,Tarde,D,2023-02-18T18:58:02Z,2023-02-18T20:06:49Z,1.1388731470495697,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-18,Tarde,D,2023-02-18T20:06:49Z,2023-02-18T22:23:22Z,2.263487284457699,Manutencao,9600,MPS,Hora Mnt Prv Sist
LOAD-0016,2023-02-18,Tarde,D,2023-02-18T22:23:22Z,2023-02-18T22:29:12Z,0.09660888051096764,Liberado,5936,HOI,Hora Ocio Inter
LOAD-0016,2023-02-18,Tarde,D,2023-02-18T22:29:12Z,2023-02-19T00:00:00Z,1.5241422909480211,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-19,Noturno,D,2023-02-19T00:00:00Z,2023-02-19T05:34:08Z,5.55658875906751,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-19,Noturno,D,2023-02-19T05:34:08Z,2023-02-19T05:34:40Z,0.008873149057560497,Parada,6910,HOE,Hora Ocio Exter
LOAD-0016,2023-02-19,Noturno,D,2023-02-19T05:34:40Z,2023-02-19T06:00:00Z,0.426361662736473,Parada,6910,HOE,Hora Ocio Exter
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T06:00:00Z,2023-02-19T06:41:05Z,0.6817193600569605,Parada,6910,HOE,Hora Ocio Exter
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T06:41:05Z,2023-02-19T06:43:52Z,0.04606901291387362,Parada,5946,HTD,Hora Trab Diver
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T06:43:52Z,2023-02-19T07:06:30Z,0.37440630872468983,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T07:06:30Z,2023-02-19T07:11:47Z,0.08725468702486638,Parada,5946,HTD,Hora Trab Diver
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T07:11:47Z,2023-02-19T07:34:39Z,0.3815727613565719,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T07:34:39Z,2023-02-19T07:38:51Z,0.07069358526687139,Parada,5946,HTD,Hora Trab Diver
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T07:38:51Z,2023-02-19T09:10:16Z,1.517879405548783,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T09:10:16Z,2023-02-19T09:14:35Z,0.0718058009038317,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T09:14:35Z,2023-02-19T11:13:23Z,1.9961050567544996,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T11:13:23Z,2023-02-19T11:34:43Z,0.35826900352372065,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T11:34:43Z,2023-02-19T13:07:16Z,1.5424827959983842,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T13:07:16Z,2023-02-19T13:15:49Z,0.14303615944735937,Parada,5943,HOI,Hora Ocio Inter
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T13:15:49Z,2023-02-19T13:16:45Z,0.015549175723455846,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T13:16:45Z,2023-02-19T14:02:32Z,0.7680638485350543,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-19,Diurno,C,2023-02-19T14:02:32Z,2023-02-19T18:00:00Z,3.924268121967734,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-19,Tarde,D,2023-02-19T18:00:00Z,2023-02-19T18:32:35Z,0.5377579233106743,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-19,Tarde,D,2023-02-19T18:32:35Z,2023-02-19T18:51:37Z,0.3194091000763545,Liberado,5960,HOI,Hora Ocio Inter
LOAD-0016,2023-02-19,Tarde,D,2023-02-19T18:51:37Z,2023-02-19T19:22:10Z,0.5085273327704596,Parada,5945,HOI,Hora Ocio Inter
LOAD-0016,2023-02-19,Tarde,D,2023-02-19T19:22:10Z,2023-02-19T20:03:37Z,0.6878319903807015,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-19,Tarde,D,2023-02-19T20:03:37Z,2023-02-19T20:07:04Z,0.05731097617358901,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-19,Tarde,D,2023-02-19T20:07:04Z,2023-02-19T21:39:47Z,1.5461441350602607,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-19,Tarde,D,2023-02-19T21:39:47Z,2023-02-19T21:40:15Z,0.0077649993517332604,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-19,Tarde,D,2023-02-19T21:40:15Z,2023-02-19T21:50:33Z,0.1713180765982562,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-19,Tarde,D,2023-02-19T21:50:33Z,2023-02-19T22:53:22Z,1.0561878784701293,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-19,Tarde,D,2023-02-19T22:53:22Z,2023-02-20T00:00:00Z,1.1077714303976027,Liberado,5960,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Noturno,D,2023-02-20T00:00:00Z,2023-02-20T01:14:00Z,1.2354128146331447,Liberado,5960,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Noturno,D,2023-02-20T01:14:00Z,2023-02-20T02:19:35Z,1.082741451150951,Parada,6909,HOE,Hora Ocio Exter
LOAD-0016,2023-02-20,Noturno,D,2023-02-20T02:19:35Z,2023-02-20T03:01:00Z,0.6962876765501893,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Noturno,D,2023-02-20T03:01:00Z,2023-02-20T03:02:28Z,0.024661237243211103,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Noturno,D,2023-02-20T03:02:28Z,2023-02-20T03:02:57Z,0.00802292508450466,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Noturno,D,2023-02-20T03:02:57Z,2023-02-20T03:07:41Z,0.07955768587344532,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Noturno,D,2023-02-20T03:07:41Z,2023-02-20T05:13:52Z,2.084239107813487,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Noturno,D,2023-02-20T05:13:52Z,2023-02-20T06:00:00Z,0.7632163726692812,Parada,6909,HOE,Hora Ocio Exter
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T06:00:00Z,2023-02-20T07:06:38Z,1.114090363289835,Parada,6909,HOE,Hora Ocio Exter
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T07:06:38Z,2023-02-20T08:46:34Z,1.655270518725593,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T08:46:34Z,2023-02-20T08:56:20Z,0.16152917284403356,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T08:56:20Z,2023-02-20T10:28:53Z,1.5430035848977046,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T10:28:53Z,2023-02-20T10:38:05Z,0.15380256884675472,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T10:38:05Z,2023-02-20T11:22:00Z,0.7270428191572362,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T11:22:00Z,2023-02-20T11:23:08Z,0.019069821020303707,Parada,5943,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T11:23:08Z,2023-02-20T13:55:23Z,2.530720852769155,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T13:55:23Z,2023-02-20T14:07:57Z,0.21034960443519002,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T14:07:57Z,2023-02-20T14:53:47Z,0.7646425046806041,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T14:53:47Z,2023-02-20T15:06:10Z,0.20691430355300353,Parada,5965,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T15:06:10Z,2023-02-20T15:29:28Z,0.3850298248842979,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T15:29:28Z,2023-02-20T16:43:43Z,1.2353225880002139,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T16:43:43Z,2023-02-20T16:53:46Z,0.16777302935337648,Parada,5946,HTD,Hora Trab Diver
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T16:53:46Z,2023-02-20T17:12:05Z,0.3049010336192855,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T17:12:05Z,2023-02-20T17:18:50Z,0.11261694059986621,Parada,5946,HTD,Hora Trab Diver
LOAD-0016,2023-02-20,Diurno,A,2023-02-20T17:18:50Z,2023-02-20T18:00:00Z,0.6909475426040849,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Tarde,B,2023-02-20T18:00:00Z,2023-02-20T18:13:35Z,0.224974910427357,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Tarde,B,2023-02-20T18:13:35Z,2023-02-20T18:58:35Z,0.7558839081844781,Parada,5948,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Tarde,B,2023-02-20T18:58:35Z,2023-02-20T20:56:31Z,1.9553054727864243,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Tarde,B,2023-02-20T20:56:31Z,2023-02-20T21:02:39Z,0.10240941444987225,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Tarde,B,2023-02-20T21:02:39Z,2023-02-20T21:31:50Z,0.4839921440116078,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Tarde,B,2023-02-20T21:31:50Z,2023-02-20T21:41:11Z,0.15603026397990372,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Tarde,B,2023-02-20T21:41:11Z,2023-02-20T22:18:37Z,0.6218046552428045,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Tarde,B,2023-02-20T22:18:37Z,2023-02-20T22:25:43Z,0.11721555254323562,Parada,5925,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Tarde,B,2023-02-20T22:25:43Z,2023-02-20T23:03:15Z,0.6282226012635045,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-20,Tarde,B,2023-02-20T23:03:15Z,2023-02-20T23:09:38Z,0.1068951388259483,Parada,5943,HOI,Hora Ocio Inter
LOAD-0016,2023-02-20,Tarde,B,2023-02-20T23:09:38Z,2023-02-21T00:00:00Z,0.8445029462542514,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Noturno,B,2023-02-21T00:00:00Z,2023-02-21T02:03:49Z,2.05002886276621,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Noturno,B,2023-02-21T02:03:49Z,2023-02-21T02:26:48Z,0.3817730173940692,Parada,5945,HOI,Hora Ocio Inter
LOAD-0016,2023-02-21,Noturno,B,2023-02-21T02:26:48Z,2023-02-21T04:03:49Z,1.6038069547259288,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Noturno,B,2023-02-21T04:03:49Z,2023-02-21T04:11:30Z,0.1286817950722089,Parada,5945,HOI,Hora Ocio Inter
LOAD-0016,2023-02-21,Noturno,B,2023-02-21T04:11:30Z,2023-02-21T04:44:52Z,0.5555224042236313,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-21,Noturno,B,2023-02-21T04:44:52Z,2023-02-21T06:00:00Z,1.250464174319162,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Diurno,A,2023-02-21T06:00:00Z,2023-02-21T06:09:43Z,0.16164568693403594,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Diurno,A,2023-02-21T06:09:43Z,2023-02-21T06:30:32Z,0.3499567096855375,Parada,5951,HTI,Hora Trab Infra
LOAD-0016,2023-02-21,Diurno,A,2023-02-21T06:30:32Z,2023-02-21T06:39:28Z,0.14972167765359495,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Diurno,A,2023-02-21T06:39:28Z,2023-02-21T10:57:09Z,4.27779548578852,Manutencao,9100,MPNS,Hora Mnt Prv N Sist
LOAD-0016,2023-02-21,Diurno,A,2023-02-21T10:57:09Z,2023-02-21T10:57:33Z,0.00660283296002696,Liberado,5936,HOI,Hora Ocio Inter
LOAD-0016,2023-02-21,Diurno,A,2023-02-21T10:57:33Z,2023-02-21T12:22:19Z,1.3991851080290687,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Diurno,A,2023-02-21T12:22:19Z,2023-02-21T12:38:32Z,0.2678957958507326,Parada,5947,HOI,Hora Ocio Inter
LOAD-0016,2023-02-21,Diurno,A,2023-02-21T12:38:32Z,2023-02-21T15:23:24Z,2.7620407555348083,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Diurno,A,2023-02-21T15:23:24Z,2023-02-21T15:37:07Z,0.22819717634499925,Parada,5946,HTD,Hora Trab Diver
LOAD-0016,2023-02-21,Diurno,A,2023-02-21T15:37:07Z,2023-02-21T17:04:48Z,1.4514113280145877,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Diurno,A,2023-02-21T17:04:48Z,2023-02-21T17:08:35Z,0.06269092813669574,Parada,5946,HTD,Hora Trab Diver
LOAD-0016,2023-02-21,Diurno,A,2023-02-21T17:08:35Z,2023-02-21T17:38:32Z,0.5001355088400228,Parada,5902,HOI,Hora Ocio Inter
LOAD-0016,2023-02-21,Diurno,A,2023-02-21T17:38:32Z,2023-02-21T18:00:00Z,0.36132682479494765,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Tarde,B,2023-02-21T18:00:00Z,2023-02-21T18:20:58Z,0.34862090019282316,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Tarde,B,2023-02-21T18:20:58Z,2023-02-21T18:43:02Z,0.37095316386222327,Parada,5948,HOI,Hora Ocio Inter
LOAD-0016,2023-02-21,Tarde,B,2023-02-21T18:43:02Z,2023-02-21T20:02:39Z,1.3354646608536689,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Tarde,B,2023-02-21T20:02:39Z,2023-02-21T20:51:29Z,0.8176058864981168,Parada,5945,HOI,Hora Ocio Inter
LOAD-0016,2023-02-21,Tarde,B,2023-02-21T20:51:29Z,2023-02-21T22:41:09Z,1.8333221136449005,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Tarde,B,2023-02-21T22:41:09Z,2023-02-21T23:27:46Z,0.7703712357849453,Parada,6910,HOE,Hora Ocio Exter
LOAD-0016,2023-02-21,Tarde,B,2023-02-21T23:27:46Z,2023-02-21T23:56:24Z,0.47963322948734793,Apto,1912,HEF,Hora Efetiva
LOAD-0016,2023-02-21,Tarde,B,2023-02-21T23:56:24Z,2023-02-22T00:00:00Z,0.06017527460055425,Parada,5924,HOI,Hora Ocio Inter
LOAD-0016,2023-02-22,Noturno,B,2023-02-22T00:00:00Z,2023-02-22T00:01:23Z,0.02314692166612173,Parada,5924,HOI,Hora Ocio Inter
LOAD-0016,2023-02-22,Noturno,B,2023-02-22T00:01:23Z,2023-02-22T00:24:42Z,0.3858521170473852,Parada,5945,HOI,Hora Ocio Inter
LOAD-0016,2023-02-22,Noturno,B,2023-02-22T00:24:42Z,2023-02-22T06:00:00Z,5.6352031054338125,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-22,Diurno,A,2023-02-22T06:00:00Z,2023-02-22T18:00:00Z,12.037826871145516,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-22,Tarde,B,2023-02-22T18:00:00Z,2023-02-23T00:00:00Z,5.9981572229415185,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-23,Noturno,B,2023-02-23T00:00:00Z,2023-02-23T06:00:00Z,6.052058111429215,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-23,Diurno,C,2023-02-23T06:00:00Z,2023-02-23T18:00:00Z,11.927006288934498,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-23,Tarde,D,2023-02-23T18:00:00Z,2023-02-24T00:00:00Z,5.940582463536411,Liberado,5922,HOI,Hora Ocio Inter
LOAD-0016,2023-02-24,Noturno,D,2023-02-24T00:00:00Z,2023-02-24T06:00:00Z,5.982610259782523,Liberado,5922,HOI,Hora Ocio Inter
